Order ID,Client ID,Enquiry Date,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-153077,C00000742,"Monday, August 7, 2023","Tuesday, December 15, 2020",First Class,Corporate,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18,5,,8.28
US-2015-153702,C00000401,"Tuesday, August 22, 2023","Tuesday, December 15, 2020",Standard Class,Consumer,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,1,0.2,1.6762
US-2015-154384,C00000029,"Wednesday, September 20, 2023","Tuesday, December 15, 2020",Second Class,Consumer,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,94.2,6,,23.55
US-2015-155078,C00000931,"Monday, July 13, 2020","Tuesday, December 15, 2020",Second Class,Corporate,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2,0.2,-3.6372
US-2015-156845,C00000057,"Friday, November 24, 2023","Tuesday, December 15, 2020",Second Class,Consumer,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,4,,23.808
US-2015-157202,C00000935,"Friday, July 9, 2021","Tuesday, December 15, 2020",Standard Class,Consumer,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,106.344,7,0.2,37.2204
US-2015-157832,C00000364,"Thursday, May 20, 2021","Tuesday, December 15, 2020",First Class,Consumer,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,39.96,2,,18.7812
US-2015-160061,C00000421,"Sunday, July 17, 2022","Tuesday, December 15, 2020",Second Class,Corporate,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,3,0.2,3.3453
US-2015-153708,C00000397,"Tuesday, May 31, 2022","Wednesday, December 16, 2020",First Class,Home Office,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,0.7,-58.8616
US-2015-154528,C00000590,"Monday, December 14, 2020","Wednesday, December 16, 2020",Standard Class,Consumer,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,1,,0.9588
US-2015-155121,C00000892,"Friday, March 5, 2021","Wednesday, December 16, 2020",Second Class,Corporate,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,,3.0814
US-2015-155750,C00000601,"Monday, July 17, 2023","Wednesday, December 16, 2020",Second Class,Consumer,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,,12.4416
US-2015-156400,C00000755,"Thursday, October 5, 2023","Wednesday, December 16, 2020",Standard Class,Consumer,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4,,16.296
US-2015-150935,C00000378,"Friday, August 5, 2022","Thursday, December 17, 2020",Standard Class,Corporate,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,,6.9231
US-2015-152272,C00000719,"Tuesday, July 13, 2021","Thursday, December 17, 2020",Standard Class,Consumer,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4,0.2,21.9492
US-2015-153266,C00000976,"Friday, February 10, 2023","Thursday, December 17, 2020",Second Class,Corporate,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,,131.9868
US-2015-158183,C00000582,"Tuesday, March 16, 2021","Thursday, December 17, 2020",Same Day,Consumer,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,,2.19
US-2015-158289,C00000437,"Tuesday, December 26, 2023","Thursday, December 17, 2020",Second Class,Home Office,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,3,,7.0854
US-2015-159068,C00000497,"Sunday, July 23, 2023","Thursday, December 17, 2020",Standard Class,Consumer,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,4,,16.124
US-2015-153366,C00000924,"Tuesday, April 18, 2023","Friday, December 18, 2020",Second Class,Consumer,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,,29.1528
US-2015-154266,C00000469,"Saturday, April 23, 2022","Friday, December 18, 2020",Second Class,Consumer,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952
US-2015-154370,C00000261,"Sunday, May 16, 2021","Friday, December 18, 2020",First Class,Corporate,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,,6.2208
US-2015-151229,C00000403,"Monday, September 11, 2023","Saturday, December 19, 2020",Standard Class,Corporate,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,66.36,4,,23.226
US-2015-155294,C00000731,"Thursday, April 1, 2021","Saturday, December 19, 2020",Standard Class,Corporate,OFF-AR-10000823,Office Supplies,Art,Newell 307,10.192,7,0.2,1.0192
US-2015-155830,C00000043,"Wednesday, February 3, 2021","Saturday, December 19, 2020",Standard Class,Consumer,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,17.94,3,,8.073
US-2015-155855,C00000808,"Monday, December 6, 2021","Saturday, December 19, 2020",Standard Class,Corporate,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5,,10.7325
US-2015-156550,C00000182,"Sunday, February 26, 2023","Saturday, December 19, 2020",Standard Class,Consumer,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,205.992,1,0.2,-2.5749
US-2015-157405,C00000367,"Sunday, July 4, 2021","Saturday, December 19, 2020",Second Class,Consumer,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018
US-2015-159787,C00000917,"Thursday, May 28, 2020","Saturday, December 19, 2020",Standard Class,Consumer,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,,34.9888
US-2015-150767,C00000765,"Sunday, June 19, 2022","Sunday, December 20, 2020",Standard Class,Home Office,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076
US-2015-151030,C00000922,"Thursday, October 19, 2023","Sunday, December 20, 2020",Standard Class,Corporate,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,,8.619
US-2015-152100,C00000135,"Wednesday, February 22, 2023","Sunday, December 20, 2020",First Class,Consumer,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,,2.9568
US-2015-152582,C00000749,"Wednesday, April 26, 2023","Sunday, December 20, 2020",Standard Class,Corporate,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96,2,,83.2508
US-2015-152862,C00000755,"Thursday, September 15, 2022","Sunday, December 20, 2020",Standard Class,Corporate,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.952,6,0.2,5.3964
US-2015-155203,C00000206,"Sunday, December 10, 2023","Sunday, December 20, 2020",Standard Class,Corporate,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,3,0.2,4.368
US-2015-155926,C00000605,"Thursday, November 16, 2023","Sunday, December 20, 2020",Same Day,Consumer,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288
US-2015-158663,C00000476,"Thursday, November 2, 2023","Sunday, December 20, 2020",Standard Class,Consumer,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,8,0.8,-3701.8928
US-2015-159645,C00000496,"Monday, September 7, 2020","Sunday, December 20, 2020",Standard Class,Corporate,OFF-LA-10001474,Office Supplies,Labels,Avery 477,274.77,9,,126.3942
US-2015-160325,C00000266,"Tuesday, March 23, 2021","Sunday, December 20, 2020",Standard Class,Consumer,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,,13.5072
US-2015-152584,C00000339,"Thursday, January 9, 2020","Monday, December 21, 2020",Standard Class,Corporate,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806
US-2015-156153,C00000879,"Tuesday, August 2, 2022","Monday, December 21, 2020",Standard Class,Consumer,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,,56.1752
US-2015-156808,C00001000,"Monday, September 21, 2020","Monday, December 21, 2020",Second Class,Consumer,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,1,,2.2365
US-2015-158755,C00000636,"Saturday, September 2, 2023","Monday, December 21, 2020",First Class,Corporate,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936
US-2015-160513,C00000752,"Wednesday, May 20, 2020","Monday, December 21, 2020",Second Class,Corporate,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856
US-2015-150945,C00000935,"Sunday, February 20, 2022","Tuesday, December 22, 2020",Standard Class,Corporate,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,,0.5432
US-2015-153254,C00000992,"Monday, July 26, 2021","Tuesday, December 22, 2020",First Class,Home Office,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236,4,0.7,-26.2476
US-2015-156280,C00000294,"Monday, November 8, 2021","Tuesday, December 22, 2020",Standard Class,Corporate,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,,39.98
US-2015-157159,C00000977,"Thursday, May 28, 2020","Tuesday, December 22, 2020",Standard Class,Consumer,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,4,0.2,3.9808
US-2015-158708,C00000260,"Monday, August 7, 2023","Tuesday, December 22, 2020",First Class,Consumer,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,,3.6588
US-2015-151493,C00000504,"Thursday, December 22, 2022","Wednesday, December 23, 2020",Second Class,Corporate,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,8,0.2,5.3352
US-2015-152874,C00000750,"Friday, May 5, 2023","Wednesday, December 23, 2020",Second Class,Consumer,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,0.2,17.5344
US-2015-152915,C00000627,"Thursday, July 1, 2021","Wednesday, December 23, 2020",Standard Class,Home Office,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.266
US-2015-153004,C00000854,"Sunday, October 29, 2023","Wednesday, December 23, 2020",Standard Class,Home Office,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,15.528,3,0.2,4.8525
US-2015-155235,C00000965,"Friday, January 1, 2021","Wednesday, December 23, 2020",First Class,Corporate,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,,2.376
US-2015-157264,C00000936,"Monday, October 16, 2023","Wednesday, December 23, 2020",Second Class,Corporate,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96,5,0.2,3.4965
US-2015-157613,C00000189,"Friday, August 6, 2021","Wednesday, December 23, 2020",Standard Class,Corporate,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,10.384,2,0.2,2.2066
US-2015-158612,C00000529,"Friday, December 22, 2023","Wednesday, December 23, 2020",First Class,Consumer,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.488,7,0.2,54.215
US-2015-158636,C00000465,"Thursday, April 8, 2021","Wednesday, December 23, 2020",Same Day,Consumer,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,0.2,15.9516
US-2015-158672,C00000389,"Sunday, January 8, 2023","Wednesday, December 23, 2020",Standard Class,Corporate,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.184,1,0.2,1.8144
US-2015-151252,C00000291,"Wednesday, October 25, 2023","Thursday, December 24, 2020",First Class,Consumer,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,1,,8.955
US-2015-152442,C00000696,"Sunday, December 26, 2021","Thursday, December 24, 2020",Standard Class,Consumer,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,2,,29.245
US-2015-153434,C00000705,"Tuesday, February 11, 2020","Thursday, December 24, 2020",First Class,Home Office,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,1,0.2,0.9048
US-2015-154647,C00000233,"Friday, December 10, 2021","Thursday, December 24, 2020",First Class,Corporate,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096
US-2015-155968,C00000103,"Friday, May 8, 2020","Thursday, December 24, 2020",Second Class,Consumer,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,2.92,1,0.2,0.365
US-2015-158802,C00000741,"Wednesday, January 4, 2023","Thursday, December 24, 2020",First Class,Consumer,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,,12.4752
US-2015-158961,C00000789,"Tuesday, April 12, 2022","Thursday, December 24, 2020",Standard Class,Corporate,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,4.728,3,0.2,0.7092
US-2015-151605,C00000514,"Friday, November 19, 2021","Friday, December 25, 2020",Second Class,Home Office,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,0.2,131.2785
US-2015-154398,C00000852,"Friday, November 27, 2020","Friday, December 25, 2020",Standard Class,Consumer,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,,238.653
US-2015-155935,C00000774,"Thursday, January 14, 2021","Friday, December 25, 2020",Standard Class,Consumer,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5,0.2,9.072
US-2015-157795,C00000825,"Thursday, December 23, 2021","Friday, December 25, 2020",Standard Class,Consumer,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.344,4,0.2,54.4008
US-2015-160083,C00000886,"Monday, April 10, 2023","Friday, December 25, 2020",Standard Class,Consumer,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376,3,0.2,13.4316
US-2015-160380,C00000910,"Sunday, February 28, 2021","Friday, December 25, 2020",Standard Class,Consumer,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,2,,3.71
US-2015-152529,C00000264,"Thursday, April 28, 2022","Saturday, December 26, 2020",First Class,Consumer,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,19.44,3,,9.3312
US-2015-153245,C00000011,"Tuesday, March 8, 2022","Saturday, December 26, 2020",First Class,Corporate,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4,,12.5216
US-2015-153361,C00000886,"Tuesday, June 20, 2023","Saturday, December 26, 2020",Standard Class,Home Office,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,,17.524
US-2015-153744,C00000409,"Wednesday, February 8, 2023","Saturday, December 26, 2020",Standard Class,Corporate,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3,,5.1816
US-2015-156650,C00000241,"Saturday, January 22, 2022","Saturday, December 26, 2020",Standard Class,Consumer,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,8.8,5,,3.872
US-2015-157704,C00000129,"Sunday, May 16, 2021","Saturday, December 26, 2020",Standard Class,Consumer,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.38,1,,1.5548
US-2015-158301,C00001001,"Sunday, May 8, 2022","Saturday, December 26, 2020",Standard Class,Consumer,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,,350.9082
US-2015-154405,C00000053,"Wednesday, April 26, 2023","Sunday, December 27, 2020",Standard Class,Corporate,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.7,3,,1.656
US-2015-157102,C00000975,"Friday, July 15, 2022","Sunday, December 27, 2020",Second Class,Home Office,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,5,,48.118
US-2015-151502,C00000878,"Friday, May 27, 2022","Monday, December 28, 2020",First Class,Consumer,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071
US-2015-152084,C00000636,"Saturday, December 2, 2023","Monday, December 28, 2020",Standard Class,Consumer,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392,4,0.8,-512.1468
US-2015-155040,C00000804,"Sunday, January 1, 2023","Monday, December 28, 2020",Standard Class,Consumer,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968,2,0.2,6.992
US-2015-157071,C00000291,"Saturday, February 27, 2021","Monday, December 28, 2020",Standard Class,Consumer,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,1,0.2,9.912
US-2015-158606,C00000903,"Wednesday, April 1, 2020","Monday, December 28, 2020",Second Class,Consumer,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,,481.47
US-2015-153227,C00000163,"Friday, October 7, 2022","Tuesday, December 29, 2020",Standard Class,Corporate,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352,6,0.2,-10.9116
US-2015-157466,C00000646,"Saturday, August 27, 2022","Tuesday, December 29, 2020",Standard Class,Consumer,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2,,1.376
US-2015-158082,C00000871,"Monday, January 1, 2024","Tuesday, December 29, 2020",Standard Class,Consumer,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,2,0.1,3.2392
US-2015-160509,C00000405,"Tuesday, August 2, 2022","Tuesday, December 29, 2020",Second Class,Consumer,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,,7.9662
US-2015-151144,C00000231,"Thursday, November 24, 2022","Wednesday, December 30, 2020",First Class,Home Office,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,8.76,2,,4.2048
US-2015-152117,C00000045,"Sunday, March 6, 2022","Wednesday, December 30, 2020",Standard Class,Consumer,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2,0.8,-8.05
