order_id,client_id,enquiry_date,order_date,ship_mode,Segment,product_id,Category,sub_category,Sales,Quantity
US-2015-155811,C00000776,2022-10-25,2020-09-27,Standard Class,Consumer,OFF-AP-10002651,Office Supplies,Appliances,1447.65,5
US-2015-156990,C00000090,2023-10-17,2020-09-27,Standard Class,Corporate,TEC-PH-10001433,Technology,Phones,246.168,3
US-2015-160439,C00000676,2021-02-24,2020-09-27,Same Day,Home Office,OFF-AR-10002221,Office Supplies,Art,7.8,3
US-2015-153626,C00000841,2022-10-10,2020-09-28,Same Day,Consumer,TEC-PH-10000673,Technology,Phones,129.98,2
US-2015-154042,C00000989,2020-06-24,2020-09-28,Standard Class,Corporate,OFF-BI-10002867,Office Supplies,Binders,23.912,2
US-2015-154277,C00000727,2021-03-31,2020-09-28,Standard Class,Corporate,OFF-AR-10003156,Office Supplies,Art,50.8,5
US-2015-158515,C00000601,2020-10-03,2020-09-28,Second Class,Consumer,OFF-SU-10000151,Office Supplies,Supplies,8187.65,5
US-2015-154624,C00000345,2020-12-05,2020-09-29,Standard Class,Consumer,OFF-BI-10001460,Office Supplies,Binders,18.18,4
US-2015-155037,C00000454,2023-09-15,2020-09-29,Same Day,Consumer,OFF-PA-10000167,Office Supplies,Paper,61.96,2
US-2015-155049,C00000458,2020-05-07,2020-09-29,First Class,Corporate,FUR-BO-10001811,Furniture,Bookcases,1227.9984,6
US-2015-159915,C00000190,2021-08-22,2020-09-29,Standard Class,Consumer,OFF-BI-10002225,Office Supplies,Binders,66.048,4
US-2015-160066,C00000028,2021-01-01,2020-09-29,Standard Class,Consumer,OFF-LA-10002762,Office Supplies,Labels,75.18,6
US-2015-157655,C00000775,2022-10-02,2020-09-30,Standard Class,Corporate,OFF-BI-10002103,Office Supplies,Binders,13.904,2
US-2015-157691,C00000767,2020-11-07,2020-09-30,Standard Class,Home Office,OFF-BI-10003656,Office Supplies,Binders,169.99,1
US-2015-159639,C00001018,2023-03-04,2020-09-30,Standard Class,Consumer,OFF-BI-10000088,Office Supplies,Binders,21.96,2
US-2015-150793,C00000863,2022-08-17,2020-10-01,Standard Class,Home Office,OFF-BI-10003007,Office Supplies,Binders,77.56,2
US-2015-151827,C00000029,2023-07-17,2020-10-01,Standard Class,Home Office,OFF-BI-10002072,Office Supplies,Binders,10.428,4
US-2015-153484,C00000553,2021-12-01,2020-10-01,Standard Class,Consumer,OFF-BI-10002393,Office Supplies,Binders,13.776,3
US-2015-155018,C00000591,2022-07-09,2020-10-01,Standard Class,Consumer,OFF-BI-10000546,Office Supplies,Binders,2.88,1
US-2015-155098,C00000293,2020-08-22,2020-10-01,Second Class,Home Office,OFF-AR-10002445,Office Supplies,Art,21.24,3
US-2015-155736,C00000495,2023-07-13,2020-10-01,Standard Class,Home Office,OFF-ST-10001780,Office Supplies,Storage,2591.56,4
US-2015-158537,C00000074,2021-01-25,2020-10-01,Standard Class,Corporate,OFF-AR-10000462,Office Supplies,Art,11.2,7
US-2015-159901,C00000669,2022-12-05,2020-10-01,Same Day,Home Office,OFF-BI-10000773,Office Supplies,Binders,8.02,1
US-2015-151677,C00000020,2023-05-03,2020-10-02,Standard Class,Consumer,FUR-TA-10003569,Furniture,Tables,601.47,3
US-2015-152475,C00000753,2022-12-15,2020-10-02,First Class,Consumer,OFF-PA-10000552,Office Supplies,Paper,10.368,2
US-2015-153767,C00000219,2020-08-07,2020-10-02,Standard Class,Home Office,OFF-EN-10002986,Office Supplies,Envelopes,113.328,9
US-2015-155004,C00000098,2021-08-04,2020-10-02,Standard Class,Corporate,OFF-AR-10003373,Office Supplies,Art,92.94,3
US-2015-155260,C00000655,2023-09-21,2020-10-02,Standard Class,Consumer,FUR-FU-10001591,Furniture,Furnishings,36.6,3
US-2015-156214,C00000577,2021-04-01,2020-10-02,First Class,Corporate,OFF-BI-10004876,Office Supplies,Binders,2.502,3
US-2015-156899,C00000462,2022-10-21,2020-10-02,Standard Class,Corporate,OFF-SU-10002503,Office Supplies,Supplies,28.4,5
US-2015-150683,C00000665,2023-06-16,2020-10-03,Second Class,Consumer,OFF-PA-10001307,Office Supplies,Paper,12.6,3
US-2015-151406,C00000303,2023-01-09,2020-10-03,Standard Class,Consumer,TEC-CO-10001766,Technology,Copiers,1439.968,4
US-2015-151805,C00000762,2021-12-07,2020-10-03,Standard Class,Consumer,TEC-PH-10000586,Technology,Phones,105.584,2
US-2015-152351,C00000501,2021-04-30,2020-10-03,First Class,Consumer,OFF-BI-10002498,Office Supplies,Binders,89.712,6
US-2015-152809,C00000593,2023-04-19,2020-10-03,First Class,Consumer,OFF-PA-10004100,Office Supplies,Paper,15.552,3
US-2015-153652,C00000308,2020-01-23,2020-10-03,Second Class,Consumer,OFF-PA-10001639,Office Supplies,Paper,19.44,3
US-2015-159008,C00000675,2023-04-05,2020-10-03,Standard Class,Corporate,OFF-PA-10003893,Office Supplies,Paper,17.12,4
US-2015-150756,C00000791,2020-09-23,2020-10-04,Standard Class,Home Office,OFF-BI-10003707,Office Supplies,Binders,18.312,4
US-2015-153408,C00000522,2022-02-25,2020-10-04,Same Day,Home Office,TEC-AC-10003628,Technology,Accessories,59.98,2
US-2015-153728,C00000321,2021-08-27,2020-10-04,Second Class,Corporate,OFF-BI-10003196,Office Supplies,Binders,2.992,1
US-2015-155363,C00000414,2022-10-24,2020-10-04,First Class,Corporate,TEC-PH-10002496,Technology,Phones,249.584,2
US-2015-156512,C00000264,2020-09-27,2020-10-04,Second Class,Consumer,OFF-AR-10004999,Office Supplies,Art,17.94,3
US-2015-157240,C00000871,2022-01-08,2020-10-04,Standard Class,Corporate,OFF-PA-10003790,Office Supplies,Paper,182.72,8
US-2015-158071,C00000017,2022-09-30,2020-10-04,Standard Class,Consumer,OFF-BI-10000756,Office Supplies,Binders,3.392,4
US-2015-158618,C00000028,2020-09-27,2020-10-04,Second Class,Home Office,OFF-PA-10000300,Office Supplies,Paper,59.94,3
US-2015-151399,C00000700,2020-08-11,2020-10-05,Standard Class,Consumer,OFF-PA-10002160,Office Supplies,Paper,34.68,6
US-2015-151477,C00000707,2020-06-03,2020-10-05,Standard Class,Corporate,OFF-BI-10002854,Office Supplies,Binders,44.848,8
US-2015-152646,C00000047,2021-06-05,2020-10-05,Second Class,Consumer,OFF-ST-10001558,Office Supplies,Storage,81.2,5
US-2015-152712,C00000222,2021-06-21,2020-10-05,Standard Class,Home Office,OFF-LA-10000414,Office Supplies,Labels,31.05,3
US-2015-153046,C00000623,2020-04-30,2020-10-05,First Class,Consumer,FUR-CH-10003774,Furniture,Chairs,191.058,3
US-2015-153508,C00000593,2021-08-22,2020-10-05,First Class,Corporate,OFF-LA-10004345,Office Supplies,Labels,15.712,4
US-2015-153518,C00000234,2021-10-01,2020-10-05,Standard Class,Home Office,OFF-FA-10001332,Office Supplies,Fasteners,11.52,4
US-2015-153717,C00000030,2022-03-21,2020-10-05,First Class,Consumer,FUR-FU-10003878,Furniture,Furnishings,45.84,3
US-2015-155240,C00000086,2023-05-20,2020-10-05,First Class,Consumer,OFF-PA-10002923,Office Supplies,Paper,78.304,2
US-2015-159278,C00000754,2021-03-24,2020-10-05,Standard Class,Consumer,TEC-AC-10002167,Technology,Accessories,24,2
US-2015-150725,C00000388,2023-08-11,2020-10-06,Standard Class,Corporate,OFF-PA-10003848,Office Supplies,Paper,25.92,4
US-2015-151973,C00001030,2023-09-19,2020-10-06,First Class,Consumer,OFF-PA-10004355,Office Supplies,Paper,25.92,4
US-2015-153786,C00001038,2023-05-14,2020-10-06,Standard Class,Consumer,TEC-AC-10002370,Technology,Accessories,7.88,4
US-2015-154183,C00000427,2022-05-27,2020-10-06,Second Class,Corporate,OFF-ST-10003805,Office Supplies,Storage,1263.3,6
US-2015-154673,C00000098,2023-04-13,2020-10-06,First Class,Corporate,OFF-PA-10004100,Office Supplies,Paper,19.44,3
US-2015-154809,C00000383,2021-09-16,2020-10-06,Second Class,Corporate,OFF-BI-10000320,Office Supplies,Binders,1.476,1
US-2015-155081,C00000290,2022-05-02,2020-10-06,Second Class,Home Office,FUR-FU-10001940,Furniture,Furnishings,9.552,3
US-2015-156493,C00000258,2021-10-23,2020-10-06,First Class,Corporate,OFF-BI-10002735,Office Supplies,Binders,137.24,5
US-2015-157068,C00000865,2021-02-22,2020-10-06,Standard Class,Consumer,OFF-BI-10000050,Office Supplies,Binders,14.6,2
US-2015-157204,C00000765,2023-11-25,2020-10-06,Same Day,Home Office,OFF-EN-10003001,Office Supplies,Envelopes,167.96,2
US-2015-157640,C00000683,2023-03-11,2020-10-06,Standard Class,Corporate,OFF-PA-10001972,Office Supplies,Paper,51.84,10
US-2015-158525,C00000618,2021-06-05,2020-10-06,Standard Class,Consumer,OFF-AR-10002578,Office Supplies,Art,8.64,3
US-2015-150852,C00000004,2023-12-29,2020-10-07,Second Class,Corporate,OFF-PA-10001878,Office Supplies,Paper,273.896,7
US-2015-151062,C00000453,2023-01-02,2020-10-07,Standard Class,Consumer,FUR-FU-10001196,Furniture,Furnishings,17.31,3
US-2015-151169,C00000569,2023-08-01,2020-10-07,Standard Class,Corporate,FUR-TA-10004575,Furniture,Tables,698.352,3
US-2015-151237,C00000249,2020-01-23,2020-10-07,Standard Class,Consumer,TEC-AC-10002842,Technology,Accessories,357,3
US-2015-151822,C00000692,2023-01-31,2020-10-07,First Class,Home Office,OFF-AR-10002956,Office Supplies,Art,88.04,5
US-2015-153299,C00000788,2020-10-19,2020-10-07,Standard Class,Consumer,TEC-PH-10003356,Technology,Phones,44.736,8
US-2015-154267,C00000149,2020-01-17,2020-10-07,Standard Class,Consumer,TEC-PH-10003092,Technology,Phones,55.188,2
US-2015-157083,C00000550,2023-10-12,2020-10-07,Standard Class,Consumer,OFF-BI-10004410,Office Supplies,Binders,38.22,6
US-2015-157740,C00000624,2023-02-12,2020-10-07,First Class,Consumer,OFF-PA-10003395,Office Supplies,Paper,251.64,3
US-2015-158804,C00000120,2022-07-16,2020-10-07,Second Class,Consumer,TEC-AC-10000682,Technology,Accessories,82.95,5
US-2015-160340,C00000107,2022-05-04,2020-10-07,First Class,Consumer,OFF-BI-10001036,Office Supplies,Binders,14.624,2
US-2015-151257,C00000465,2023-06-13,2020-10-08,Standard Class,Corporate,OFF-BI-10002082,Office Supplies,Binders,232.96,7
US-2015-151369,C00000861,2020-01-17,2020-10-08,Standard Class,Home Office,OFF-SU-10001574,Office Supplies,Supplies,5.84,2
US-2015-151427,C00000117,2023-12-25,2020-10-08,Second Class,Consumer,TEC-PH-10000439,Technology,Phones,39.99,1
US-2015-156510,C00000571,2021-05-08,2020-10-08,Standard Class,Consumer,FUR-CH-10001545,Furniture,Chairs,205.164,2
US-2015-157246,C00000387,2022-07-05,2020-10-08,Standard Class,Consumer,FUR-FU-10003577,Furniture,Furnishings,157.74,11
US-2015-157313,C00000454,2022-01-08,2020-10-08,Standard Class,Consumer,FUR-CH-10004886,Furniture,Chairs,383.8,5
US-2015-158322,C00000846,2021-06-25,2020-10-08,First Class,Corporate,OFF-BI-10003694,Office Supplies,Binders,50.112,6
US-2015-159668,C00000311,2023-02-22,2020-10-08,First Class,Consumer,OFF-ST-10001228,Office Supplies,Storage,80.58,6
US-2015-160178,C00000644,2021-12-24,2020-10-08,Second Class,Consumer,OFF-AR-10003405,Office Supplies,Art,14.04,3
US-2015-160356,C00000626,2023-12-29,2020-10-08,Standard Class,Corporate,OFF-ST-10001558,Office Supplies,Storage,32.48,2
US-2015-152122,C00000090,2023-06-17,2020-10-09,Second Class,Consumer,FUR-FU-10000521,Furniture,Furnishings,117.36,4
US-2015-154089,C00000873,2023-08-13,2020-10-09,Standard Class,Corporate,OFF-ST-10001128,Office Supplies,Storage,332.94,3
US-2015-154616,C00000922,2023-04-17,2020-10-09,Standard Class,Corporate,OFF-ST-10000736,Office Supplies,Storage,242.94,3
US-2015-155143,C00001009,2023-05-16,2020-10-09,First Class,Corporate,FUR-CH-10003396,Furniture,Chairs,207.846,3
US-2015-155541,C00000892,2023-06-13,2020-10-09,Standard Class,Consumer,TEC-PH-10004774,Technology,Phones,90.93,7
US-2015-156121,C00000849,2022-05-13,2020-10-09,Same Day,Home Office,OFF-AP-10003779,Office Supplies,Appliances,663.936,4
US-2015-159451,C00000485,2022-12-01,2020-10-09,Second Class,Corporate,OFF-BI-10000301,Office Supplies,Binders,1.941,1
US-2015-150672,C00000812,2020-06-04,2020-10-10,First Class,Consumer,OFF-ST-10002444,Office Supplies,Storage,39.296,4
US-2015-152452,C00001009,2023-05-02,2020-10-10,Same Day,Corporate,OFF-SU-10003505,Office Supplies,Supplies,231.72,2
US-2015-152479,C00000713,2022-05-10,2020-10-10,Standard Class,Corporate,FUR-TA-10004607,Furniture,Tables,591.32,4
US-2015-154864,C00000279,2021-07-06,2020-10-10,Standard Class,Home Office,OFF-PA-10003656,Office Supplies,Paper,184.66,7
US-2015-158161,C00000304,2022-08-17,2020-10-10,Same Day,Consumer,OFF-BI-10003196,Office Supplies,Binders,6.732,6
US-2015-158456,C00000815,2023-10-14,2020-10-10,First Class,Consumer,TEC-PH-10000369,Technology,Phones,503.96,5
US-2015-160276,C00000114,2021-11-24,2020-10-10,Standard Class,Consumer,OFF-ST-10004963,Office Supplies,Storage,30.28,2
US-2015-150962,C00000180,2023-08-16,2020-10-11,Same Day,Home Office,OFF-BI-10001628,Office Supplies,Binders,58.408,7
US-2015-152641,C00000097,2022-03-16,2020-10-11,Standard Class,Consumer,TEC-PH-10002563,Technology,Phones,881.93,7
US-2015-155781,C00000551,2020-01-22,2020-10-11,Standard Class,Consumer,OFF-AR-10004930,Office Supplies,Art,6.7,1
US-2015-156240,C00000127,2020-03-18,2020-10-11,First Class,Consumer,OFF-SU-10004661,Office Supplies,Supplies,27.2,4
US-2015-157158,C00000265,2021-02-23,2020-10-11,Same Day,Consumer,OFF-ST-10002182,Office Supplies,Storage,150.408,9
US-2015-157442,C00000050,2021-06-04,2020-10-11,Standard Class,Consumer,FUR-CH-10001146,Furniture,Chairs,122.136,3
US-2015-158866,C00000379,2023-03-02,2020-10-11,Second Class,Consumer,OFF-BI-10000320,Office Supplies,Binders,11.808,2
US-2015-158933,C00000079,2021-12-05,2020-10-11,First Class,Corporate,OFF-AP-10002495,Office Supplies,Appliances,99.28,2
US-2015-159174,C00000809,2022-02-24,2020-10-11,Standard Class,Corporate,TEC-AC-10003280,Technology,Accessories,89.97,3
US-2015-151591,C00000857,2021-04-23,2020-10-12,Standard Class,Home Office,OFF-AP-10001947,Office Supplies,Appliances,91.6,5
US-2015-155694,C00000943,2023-11-23,2020-10-12,Standard Class,Corporate,OFF-AR-10004165,Office Supplies,Art,5.472,3
US-2015-159853,C00000780,2020-08-20,2020-10-12,First Class,Consumer,OFF-ST-10002974,Office Supplies,Storage,130.71,3
US-2015-151522,C00000483,2020-10-09,2020-10-13,Standard Class,Consumer,OFF-PA-10004735,Office Supplies,Paper,38.88,6
US-2015-153537,C00000297,2023-08-16,2020-10-13,First Class,Home Office,OFF-PA-10000565,Office Supplies,Paper,167.94,3
US-2015-156023,C00000562,2022-07-17,2020-10-13,Second Class,Corporate,TEC-AC-10004864,Technology,Accessories,116.832,4
US-2015-156057,C00000710,2020-01-22,2020-10-13,Standard Class,Corporate,OFF-BI-10001120,Office Supplies,Binders,1889.99,5
US-2015-160381,C00001035,2022-01-05,2020-10-13,First Class,Consumer,TEC-AC-10003628,Technology,Accessories,149.95,5
US-2015-160461,C00000602,2021-10-07,2020-10-13,Standard Class,Consumer,OFF-PA-10003883,Office Supplies,Paper,19.65,3
US-2015-152789,C00000118,2022-11-01,2020-10-14,Second Class,Corporate,OFF-AP-10001394,Office Supplies,Appliances,453.6,3
US-2015-153182,C00001044,2022-08-03,2020-10-14,Standard Class,Home Office,FUR-FU-10001756,Furniture,Furnishings,22.848,3
US-2015-153556,C00000283,2021-04-18,2020-10-14,Standard Class,Corporate,TEC-AC-10003610,Technology,Accessories,239.96,4
US-2015-155119,C00000562,2023-05-26,2020-10-14,First Class,Corporate,OFF-PA-10001846,Office Supplies,Paper,9.248,2
US-2015-155637,C00000602,2022-05-03,2020-10-14,First Class,Consumer,OFF-LA-10004484,Office Supplies,Labels,16.52,5
US-2015-157746,C00000200,2021-10-05,2020-10-14,Second Class,Consumer,OFF-BI-10004230,Office Supplies,Binders,20.724,2
US-2015-158625,C00000905,2021-09-09,2020-10-14,Standard Class,Corporate,OFF-SU-10004664,Office Supplies,Supplies,45.584,7
US-2015-159113,C00001013,2021-04-19,2020-10-14,Standard Class,Corporate,OFF-AP-10001205,Office Supplies,Appliances,381.36,7
US-2015-160078,C00000225,2022-04-05,2020-10-14,Standard Class,Consumer,FUR-FU-10002456,Furniture,Furnishings,14.56,2
US-2015-151673,C00000180,2023-01-28,2020-10-15,Standard Class,Consumer,OFF-ST-10004950,Office Supplies,Storage,16.784,1
US-2015-152353,C00000789,2023-01-21,2020-10-15,Standard Class,Corporate,OFF-ST-10003306,Office Supplies,Storage,114.288,1
US-2015-152711,C00000039,2023-10-19,2020-10-15,Standard Class,Corporate,TEC-AC-10002942,Technology,Accessories,165.6,3
US-2015-153295,C00000713,2023-09-12,2020-10-15,Standard Class,Consumer,TEC-AC-10003399,Technology,Accessories,217.44,6
US-2015-155057,C00000846,2020-04-23,2020-10-15,Second Class,Home Office,OFF-PA-10001972,Office Supplies,Paper,6.48,1
US-2015-156476,C00000692,2022-04-04,2020-10-15,Second Class,Corporate,OFF-EN-10001509,Office Supplies,Envelopes,10.2,5
US-2015-151145,C00000181,2021-10-26,2020-10-16,Second Class,Consumer,OFF-ST-10000736,Office Supplies,Storage,259.136,4
US-2015-151154,C00000952,2023-03-02,2020-10-16,First Class,Home Office,TEC-AC-10004855,Technology,Accessories,139.96,5
US-2015-152045,C00000445,2021-01-15,2020-10-16,Second Class,Home Office,OFF-PA-10004971,Office Supplies,Paper,9.248,2
US-2015-153845,C00000621,2023-05-24,2020-10-16,Standard Class,Consumer,FUR-CH-10002073,Furniture,Chairs,1323.9,5
US-2015-154950,C00000661,2020-10-04,2020-10-16,Standard Class,Consumer,OFF-ST-10001476,Office Supplies,Storage,177.55,5
US-2015-155850,C00000858,2023-01-14,2020-10-16,First Class,Consumer,OFF-LA-10001045,Office Supplies,Labels,10.44,5
US-2015-159300,C00000112,2021-07-26,2020-10-16,Same Day,Corporate,TEC-MA-10000488,Technology,Machines,1919.976,3
US-2015-159871,C00000497,2021-03-24,2020-10-16,Standard Class,Home Office,OFF-ST-10003816,Office Supplies,Storage,352.38,2
US-2015-150688,C00000965,2021-11-17,2020-10-17,First Class,Consumer,FUR-BO-10003546,Furniture,Bookcases,424.116,6
US-2015-151407,C00000799,2021-12-09,2020-10-17,Standard Class,Corporate,OFF-EN-10001335,Office Supplies,Envelopes,98.46,9
US-2015-151627,C00000185,2022-09-23,2020-10-17,Second Class,Consumer,FUR-FU-10000719,Furniture,Furnishings,42.85,5
US-2015-155150,C00000944,2021-01-19,2020-10-17,Standard Class,Home Office,OFF-BI-10002026,Office Supplies,Binders,104.58,9
US-2015-156848,C00000806,2023-10-11,2020-10-17,Standard Class,Corporate,OFF-PA-10000304,Office Supplies,Paper,6.48,1
US-2015-153150,C00000859,2023-08-03,2020-10-18,First Class,Home Office,OFF-SU-10002573,Office Supplies,Supplies,35.06,2
US-2015-153968,C00000417,2023-05-30,2020-10-18,Same Day,Corporate,OFF-AP-10002311,Office Supplies,Appliances,123.858,2
US-2015-154999,C00000816,2021-06-16,2020-10-18,Standard Class,Consumer,OFF-PA-10002377,Office Supplies,Paper,22.72,4
US-2015-156129,C00000422,2023-09-12,2020-10-18,First Class,Home Office,FUR-TA-10004154,Furniture,Tables,200.795,1
US-2015-157912,C00000472,2023-09-13,2020-10-18,First Class,Consumer,OFF-PA-10002606,Office Supplies,Paper,26.4,5
US-2015-159600,C00000933,2020-05-08,2020-10-18,Standard Class,Corporate,TEC-PH-10004586,Technology,Phones,575.92,2
US-2015-150956,C00000987,2023-03-24,2020-10-19,Same Day,Corporate,OFF-ST-10001558,Office Supplies,Storage,64.96,5
US-2015-152483,C00000602,2022-03-07,2020-10-19,Second Class,Corporate,OFF-BI-10001890,Office Supplies,Binders,2.864,4
US-2015-156499,C00000129,2022-04-30,2020-10-19,Standard Class,Home Office,FUR-FU-10002191,Furniture,Furnishings,22.336,4
US-2015-156916,C00000883,2020-10-17,2020-10-19,Standard Class,Corporate,OFF-BI-10000069,Office Supplies,Binders,27.018,6
US-2015-157698,C00000223,2021-03-12,2020-10-19,Standard Class,Consumer,OFF-FA-10002280,Office Supplies,Fasteners,45,9
US-2015-151188,C00000835,2023-09-23,2020-10-20,Second Class,Consumer,OFF-AR-10001177,Office Supplies,Art,22.96,7
US-2015-151277,C00000494,2020-11-12,2020-10-20,First Class,Consumer,OFF-PA-10000697,Office Supplies,Paper,15.232,4
US-2015-154665,C00000119,2022-09-17,2020-10-20,First Class,Corporate,FUR-TA-10001539,Furniture,Tables,189.576,1
US-2015-155403,C00000823,2022-01-19,2020-10-20,First Class,Corporate,TEC-PH-10001760,Technology,Phones,318.4,2
US-2015-156674,C00000324,2022-09-09,2020-10-20,Second Class,Home Office,OFF-BI-10001267,Office Supplies,Binders,43.19,7
US-2015-152414,C00000599,2021-02-23,2020-10-21,Standard Class,Consumer,FUR-CH-10001891,Furniture,Chairs,287.94,3
US-2015-153675,C00000708,2020-06-25,2020-10-21,First Class,Corporate,OFF-FA-10000304,Office Supplies,Fasteners,8.72,5
US-2015-155136,C00000017,2023-05-24,2020-10-21,Standard Class,Home Office,OFF-AR-10001044,Office Supplies,Art,25.99,1
