JobID,Failure_90d,Field,FormationType,CompletionType,ESP_Model,OilRate_bpd,WaterCut_frac,GasOilRatio_scf_bbl,IntakePressure_psia,DischargePressure_psia,THP_psia,WellheadTemp_C,MotorTemp_C,Vibration_RMS,Power_kW,DriveFrequency_Hz,RunTimeSincePull_days,SandRate_mgL,ScaleInhibitor_ppm,CorrosionInhibitor_ppm,ChokeSize_in,TubingID_in,Fail_Prob_Internal,kW_per_bbl,DP_Margin_psia
ESPJOB-0000484,0,Fateh,Carbonate,Multi-Stage,ESP-538,3383.8,0.4542,623.8,1147.9,3990.6,673.6,71.3,137.2,3.592,449.7,40.36,660.0,30.19,0.6,41.4,1.0,2.875,0.3277,0.1329,2842.7
ESPJOB-0000547,0,SARB,Carbonate,Multi-Stage,ESP-400,2303.7,0.1349,745.6,716.0,3032.9,674.4,85.1,102.8,4.027,382.4,62.45,89.1,27.34,37.1,43.3,0.75,2.875,0.1181,0.166,2317.0
ESPJOB-0000494,0,SARB,Sandstone,Single-Stage,ESP-400,2602.4,0.2757,1166.5,971.9,3726.3,537.0,66.4,122.0,5.171,340.3,52.15,154.2,6.46,90.3,30.7,1.0,2.375,0.1499,0.1308,2754.4
ESPJOB-0000012,0,Bab,Carbonate,Smart,ESP-562,2367.8,0.5532,400.0,750.7,3468.1,764.3,92.6,122.3,2.704,335.9,41.71,178.4,16.04,15.1,29.6,1.25,2.375,0.2763,0.1418,2717.4
ESPJOB-0000472,1,Lower Zakum,Shale,Multi-Stage,ESP-562,1733.6,0.7071,456.7,883.7,3529.4,664.5,47.9,104.8,4.087,240.6,47.73,248.4,11.38,25.5,5.7,0.5,2.875,0.2945,0.1388,2645.7
ESPJOB-0000488,1,Upper Zakum,Carbonate,Single-Stage,ESP-538,1244.5,0.3848,601.1,990.6,3993.7,650.0,77.1,103.8,4.003,186.4,49.43,239.2,23.14,10.2,12.8,0.75,3.5,0.165,0.1498,3003.1
ESPJOB-0000454,1,Bab,Carbonate,Multi-Stage,ESP-400,1931.4,0.7339,385.9,858.7,3057.5,500.9,75.4,114.8,5.11,259.2,62.28,183.1,8.56,14.9,35.6,0.75,2.375,0.259,0.1342,2198.7
ESPJOB-0000760,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,2095.1,0.4265,115.3,436.3,2723.7,376.3,70.5,106.3,4.841,296.2,48.21,428.8,15.91,13.5,1.0,1.25,3.5,0.1989,0.1414,2287.3
ESPJOB-0000938,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,3279.6,0.5464,826.2,728.9,4105.9,898.0,80.1,143.9,4.699,492.3,48.27,186.8,16.09,15.8,17.9,0.75,2.875,0.4934,0.1501,3377.0
ESPJOB-0000607,0,Upper Zakum,Sandstone,Single-Stage,ESP-562,3425.0,0.0772,448.8,871.4,4027.1,766.6,83.3,127.3,3.374,485.2,56.99,150.4,23.3,34.3,26.8,1.0,2.375,0.2049,0.1417,3155.6
ESPJOB-0000749,0,SARB,Shale,Multi-Stage,ESP-400,1225.3,0.4055,416.6,1191.5,2870.0,396.4,65.3,93.8,2.265,169.1,53.58,26.2,7.0,31.1,24.2,1.0,2.375,0.0286,0.138,1678.5
ESPJOB-0000286,0,Bu Hasa,Carbonate,Smart,ESP-400,2965.9,0.7804,487.3,721.6,3367.0,724.3,64.0,129.5,4.101,383.8,55.85,90.2,2.84,20.3,5.0,1.0,4.5,0.2273,0.1294,2645.5
ESPJOB-0000306,1,Upper Zakum,Shale,Multi-Stage,ESP-538,3994.4,0.684,179.0,783.5,3159.0,768.5,85.1,165.9,5.526,506.2,68.24,187.9,5.08,45.8,15.8,1.0,2.375,0.3271,0.1267,2375.4
ESPJOB-0000238,0,Lower Zakum,Sandstone,Multi-Stage,ESP-562,1172.2,0.5423,267.9,1330.5,5334.9,1200.0,62.3,96.0,3.351,204.4,55.21,70.9,94.8,30.0,30.5,1.5,2.875,0.2649,0.1744,4004.4
ESPJOB-0000106,0,Bab,Carbonate,Multi-Stage,ESP-400,1649.0,0.4906,112.6,1094.9,2957.3,479.6,67.9,103.6,4.032,263.5,49.87,405.4,15.35,56.3,11.2,1.25,3.5,0.1138,0.1598,1862.4
ESPJOB-0000903,1,Upper Zakum,Carbonate,Multi-Stage,ESP-562,3786.1,0.1861,276.5,1123.4,3759.4,926.8,87.2,138.1,4.51,516.5,57.73,161.1,9.86,35.8,0.4,0.5,2.875,0.0894,0.1364,2636.1
ESPJOB-0000364,0,Bu Hasa,Sandstone,Single-Stage,ESP-562,1527.4,0.503,210.4,818.9,3344.2,411.1,73.9,83.4,4.673,240.8,70.0,280.7,3.82,10.6,33.3,1.0,3.5,0.0975,0.1576,2525.4
ESPJOB-0000853,1,Fateh,Sandstone,Single-Stage,ESP-538,2690.6,0.8156,402.8,1099.4,3951.5,834.3,94.6,129.1,12.687231224825183,351.3,57.97,239.2,41.53,21.3,9.4,1.5,2.875,0.4548,0.1306,2852.1
ESPJOB-0000578,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,2103.6,0.4125,189.8,682.8,2950.2,381.2,75.6,111.2,4.436,298.0,58.05,323.2,17.36,17.9,15.4,1.25,2.375,0.1815,0.1416,2267.4
ESPJOB-0000868,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,1862.5,0.1133,239.5,1262.1,3914.4,837.6,76.2,91.3,4.037,257.8,59.02,139.1,18.96,61.0,25.8,1.0,3.5,0.0534,0.1384,2652.3
ESPJOB-0000009,0,Lower Zakum,Carbonate,Smart,ESP-538,2868.0,0.3544,115.1,555.6,3008.9,410.4,67.2,126.5,3.147,316.9,61.77,344.5,5.06,18.6,29.9,0.75,2.375,0.0651,0.1105,2453.2
ESPJOB-0000165,0,Bab,Sandstone,Multi-Stage,ESP-400,1731.8,0.3775,608.0,862.0,2571.9,487.0,79.1,91.6,3.775,229.6,50.55,444.0,18.35,27.6,15.4,0.75,2.875,0.1519,0.1326,1710.0
ESPJOB-0000723,1,SARB,Sandstone,Single-Stage,ESP-400,3676.3,0.6303,150.6,507.2,2699.2,597.5,87.7,156.0,5.029,474.2,58.74,353.9,15.7,78.7,7.8,1.0,4.5,0.2205,0.129,2191.9
ESPJOB-0000690,0,Lower Zakum,Carbonate,Smart,ESP-400,1526.3,0.5636,177.6,788.2,3346.6,589.1,61.1,105.4,3.198,202.8,51.26,4.8,11.77,21.2,25.5,0.75,3.5,0.0619,0.1329,2558.3
ESPJOB-0000858,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,1356.0,0.1619,345.1,857.9,3328.6,698.0,76.1,99.9,2.111,262.3,45.4,182.8,2.53,62.4,25.4,1.25,3.5,0.0579,0.1934,2470.6
ESPJOB-0000081,0,Lower Zakum,Carbonate,Multi-Stage,ESP-400,1159.1,0.3551,127.9,1100.8,3806.3,871.0,78.3,93.1,3.546,216.0,50.1,240.5,19.4,36.7,56.5,0.5,2.875,0.1122,0.1864,2705.5
ESPJOB-0000367,0,Fateh,Carbonate,Multi-Stage,ESP-400,2054.4,0.1967,1083.8,890.1,3011.6,386.8,67.9,109.8,2.999,230.7,54.44,550.5,25.84,37.5,20.3,0.75,2.875,0.0888,0.1123,2121.5
ESPJOB-0000832,0,Fateh,Sandstone,Single-Stage,ESP-538,2906.3,0.5404,161.6,1421.3,3150.8,607.2,67.0,127.1,2.966,428.0,62.7,318.9,27.04,3.0,19.2,0.5,2.375,0.0737,0.1473,1729.5
ESPJOB-0000011,0,Bab,Carbonate,Multi-Stage,ESP-400,1807.1,,231.1,968.9,4080.0,619.0,76.0,118.0,4.225,242.4,52.03,79.9,5.16,58.4,15.2,0.5,3.5,0.1822,0.1342,3111.1
ESPJOB-0000157,0,Lower Zakum,Sandstone,Smart,ESP-538,2995.7,0.3916,320.4,654.0,3130.4,512.5,60.8,127.5,3.576,448.5,46.76,410.1,75.36,11.1,9.1,0.5,2.875,0.2727,0.1497,2476.4
ESPJOB-0000924,0,Upper Zakum,Carbonate,Smart,ESP-538,4449.0,0.1553,208.5,684.9,2362.9,421.4,80.4,167.8,5.18,563.9,70.0,517.4,31.87,28.8,21.1,1.0,3.5,0.1483,0.1268,1678.1
ESPJOB-0000724,1,Bu Hasa,Sandstone,Single-Stage,ESP-562,2422.5,0.6494,949.1,966.8,4040.7,807.5,60.5,129.2,5.122,293.8,46.02,179.9,1.94,56.4,29.3,1.0,4.5,0.261,0.1213,3073.9
ESPJOB-0000361,0,Bab,Carbonate,Single-Stage,ESP-562,3353.3,0.271,501.0,1075.6,4014.0,541.0,71.4,132.6,3.432,426.0,54.06,374.9,8.1,44.7,9.5,1.5,3.5,0.1645,0.127,2938.4
ESPJOB-0000923,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,1634.7,0.3647,648.8,1034.5,3339.9,797.2,70.9,93.9,3.762,216.3,67.65,263.9,18.21,22.1,28.3,1.5,3.5,0.2078,0.1323,2305.4
ESPJOB-0000279,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,3391.3,0.6119,708.0,918.5,3737.4,464.4,95.0,148.3,3.695,486.2,52.42,122.7,3.56,35.7,5.9,0.75,2.375,0.2128,0.1434,2818.8
ESPJOB-0000771,0,Fateh,Shale,Multi-Stage,ESP-675,2584.2,0.0315,457.8,851.0,3197.5,765.5,73.7,98.0,5.175,373.3,54.27,510.2,13.86,48.8,10.9,0.5,2.375,0.1077,0.1444,2346.5
ESPJOB-0000666,1,Lower Zakum,Sandstone,Single-Stage,ESP-562,1327.5,0.185,243.9,1057.3,4595.5,960.2,66.2,88.4,4.846,273.2,57.51,542.4,12.88,17.0,37.1,1.25,2.375,0.1325,0.2058,3538.2
ESPJOB-0000541,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,1997.5,0.3956,1301.4,991.4,3323.8,424.2,61.9,113.9,4.897,337.2,62.29,148.5,46.9,20.9,4.5,0.75,2.875,0.3437,0.1688,2332.5
ESPJOB-0000212,0,Fateh,Carbonate,Multi-Stage,ESP-675,2282.9,0.595,280.6,762.0,2944.4,687.3,67.0,126.6,2.198,279.9,57.16,172.6,13.6,57.0,6.0,1.0,2.375,0.1004,0.1226,2182.4
ESPJOB-0000900,0,Upper Zakum,Carbonate,Single-Stage,ESP-675,3218.1,0.2957,888.6,620.2,3401.9,522.4,57.2,129.3,5.193,394.2,66.37,85.3,2.02,13.5,27.3,1.25,3.5,0.1713,0.1225,2781.7
ESPJOB-0000927,0,SARB,Carbonate,Multi-Stage,ESP-538,3843.5,0.1768,102.8,1097.9,3970.4,727.6,84.6,149.8,3.827,493.3,67.24,200.7,32.3,27.3,15.3,1.0,3.5,0.085,0.1284,2872.5
ESPJOB-0000712,0,Bab,Sandstone,Multi-Stage,ESP-400,3743.1,0.6129,112.3,447.4,2494.5,543.2,66.8,157.2,4.998,463.2,49.25,337.1,4.51,29.8,8.3,0.75,2.875,0.2476,0.1237,2047.0
ESPJOB-0000359,1,SARB,Carbonate,Single-Stage,ESP-562,1925.7,0.6724,478.8,624.4,2892.6,641.1,60.5,118.3,3.02,298.8,56.75,288.6,32.45,24.1,12.0,1.25,3.5,0.3713,0.1552,2268.2
ESPJOB-0000500,0,Bab,Carbonate,Multi-Stage,ESP-538,793.7,0.3765,328.3,832.4,3505.1,841.4,60.9,88.7,2.013,202.3,46.96,311.6,17.61,46.7,2.4,1.25,3.5,0.0929,0.2549,2672.6
ESPJOB-0000806,0,Bu Hasa,Sandstone,Multi-Stage,ESP-400,2690.3,0.5678,474.5,782.9,2447.7,501.1,61.5,139.3,4.316,287.1,65.78,246.0,7.45,2.2,12.0,0.75,2.875,0.1496,0.1067,1664.8
ESPJOB-0000264,1,Lower Zakum,Sandstone,Single-Stage,ESP-562,2295.6,0.3081,263.6,786.6,3533.3,633.8,86.2,115.8,3.676,371.9,70.0,416.4,5.63,43.8,13.1,1.25,3.5,0.2045,0.162,2746.7
ESPJOB-0000867,0,Lower Zakum,Shale,Single-Stage,ESP-538,555.4,0.0,213.3,676.7,2998.0,418.8,76.2,62.7,3.012,136.7,52.88,338.9,13.87,27.1,33.6,1.0,3.5,0.0532,0.2462,2321.2
ESPJOB-0000440,1,Bab,Sandstone,Multi-Stage,ESP-400,2241.4,0.3971,304.6,752.7,3090.1,555.3,86.2,108.4,4.414,302.5,70.0,368.8,8.52,18.3,7.9,1.5,3.5,0.1537,0.135,2337.4
ESPJOB-0000872,0,Bab,Sandstone,Single-Stage,ESP-562,1836.1,0.1645,306.1,1108.1,3632.1,703.7,56.6,96.3,2.343,278.1,39.83,99.0,5.07,23.4,18.5,0.5,3.5,0.0216,0.1515,2523.9
ESPJOB-0000404,0,SARB,Carbonate,Multi-Stage,ESP-400,2463.8,0.0652,142.7,1136.9,3922.8,807.7,65.6,104.4,1.377,375.7,46.02,272.1,8.27,2.1,31.5,1.0,3.5,0.0286,0.1525,2785.8
ESPJOB-0000669,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,4261.5,0.3379,158.1,931.6,3493.0,804.0,80.1,153.1,4.205,498.0,68.0,470.6,9.94,25.6,52.1,1.0,3.5,0.2407,0.1169,2561.4
ESPJOB-0000453,0,Bab,Carbonate,Single-Stage,ESP-400,2787.2,0.6477,1411.8,1001.5,3173.6,482.5,79.7,113.4,4.964,455.8,51.57,65.5,2.69,14.7,15.4,0.75,4.5,0.1905,0.1635,2172.1
ESPJOB-0000070,0,Lower Zakum,Shale,Single-Stage,ESP-538,3565.6,,294.3,705.4,3414.3,451.6,74.7,134.9,5.374,484.0,68.38,398.9,14.94,41.1,13.2,1.5,2.375,0.3015,0.1358,2708.9
ESPJOB-0000828,0,Bu Hasa,Carbonate,Smart,ESP-400,2587.5,0.1301,1400.2,855.5,3064.3,478.9,73.7,113.5,4.708,390.1,61.23,45.9,8.37,3.3,63.6,1.0,3.5,0.1649,0.1508,2208.8
ESPJOB-0000902,0,Bu Hasa,Sandstone,Smart,ESP-538,689.3,0.582,437.4,1223.6,3993.4,942.3,56.6,74.7,2.714,212.9,38.59,139.3,27.85,22.2,29.7,0.75,2.875,0.1726,0.3089,2769.8
ESPJOB-0000608,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,2414.2,0.5592,111.9,726.7,2978.5,601.9,90.4,125.4,5.031,334.2,44.87,267.4,8.23,20.3,15.8,1.0,2.375,0.2358,0.1384,2251.8
ESPJOB-0000873,0,Upper Zakum,Carbonate,Smart,ESP-562,2793.6,0.5427,402.3,854.5,2784.4,604.0,73.7,127.8,3.745,380.5,60.47,9.2,79.74,1.3,35.0,1.25,2.875,0.1985,0.1362,1929.9
ESPJOB-0000783,1,Fateh,Sandstone,Single-Stage,ESP-538,2340.1,0.5571,1813.0,863.0,4202.8,786.6,52.8,109.9,3.591,342.3,44.89,455.7,12.23,52.1,9.9,1.25,2.875,0.4223,0.1463,3339.7
ESPJOB-0000483,0,Lower Zakum,Sandstone,Single-Stage,ESP-562,1627.6,0.5058,358.9,704.8,2807.0,688.0,55.1,120.3,3.858,231.8,67.09,168.4,47.54,19.0,10.7,1.0,3.5,0.2847,0.1424,2102.3
ESPJOB-0000803,0,Bu Hasa,Shale,Multi-Stage,ESP-562,1337.8,0.323,405.9,890.4,3189.4,618.2,78.7,94.6,3.762,234.0,55.82,220.5,146.61,66.0,7.2,1.0,2.375,0.266,0.1749,2299.1
ESPJOB-0000085,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,2186.7,0.0761,134.2,1175.3,4012.1,733.0,69.9,103.1,2.82,319.3,47.42,110.3,52.31,11.3,37.6,1.25,4.5,0.0311,0.146,2836.7
ESPJOB-0000232,0,Bab,Shale,Single-Stage,ESP-538,2388.6,0.0617,1008.2,969.3,3672.3,640.8,53.5,109.0,3.935,307.9,63.45,65.7,7.81,19.3,11.9,0.5,2.375,0.0845,0.1289,2703.0
ESPJOB-0000939,0,Bab,Sandstone,Smart,ESP-400,3412.1,0.4718,1360.2,928.8,3544.6,739.2,68.5,134.3,4.582,424.3,55.83,148.2,9.38,61.9,27.9,0.75,3.5,0.3556,0.1243,2615.8
ESPJOB-0000120,1,Bab,Carbonate,Single-Stage,ESP-675,3296.2,0.6122,744.8,861.7,3325.6,693.5,73.4,148.1,5.267,460.8,61.62,307.6,22.23,5.6,18.6,1.25,4.5,0.4563,0.1398,2463.9
ESPJOB-0000176,0,Bab,Carbonate,Single-Stage,ESP-538,2329.4,0.3945,1397.3,697.4,3043.8,608.3,82.0,107.6,2.652,333.0,60.14,405.3,17.93,37.8,36.3,1.25,2.875,0.2506,0.143,2346.3
ESPJOB-0000057,0,Fateh,Carbonate,Single-Stage,ESP-562,1892.7,0.5913,188.8,827.7,3520.4,511.6,72.9,114.8,4.361,296.2,52.26,39.7,9.15,34.2,12.1,0.75,3.5,0.1572,0.1565,2692.8
ESPJOB-0000346,0,Upper Zakum,Sandstone,Smart,ESP-562,2521.3,0.408,512.1,1081.5,2713.0,355.3,79.9,120.0,2.069,348.4,56.56,18.5,45.25,41.2,38.5,1.0,2.875,0.06,0.1382,1631.5
ESPJOB-0000727,1,SARB,Carbonate,Single-Stage,ESP-400,2113.5,0.8599,847.7,889.8,4208.8,809.4,82.0,120.2,4.169,257.8,46.46,238.1,67.27,26.0,16.9,1.0,3.5,0.5594,0.122,3319.0
ESPJOB-0000734,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,1707.4,0.7343,410.4,1064.6,3453.6,581.5,77.8,129.1,3.253,250.8,56.67,428.2,31.09,2.7,18.5,0.75,2.875,0.3598,0.1469,2389.1
ESPJOB-0000687,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,2062.7,0.4516,246.7,694.0,2232.6,507.1,89.9,123.3,5.494,318.0,48.82,288.1,33.12,20.7,17.8,1.25,2.875,0.2817,0.1542,1538.6
ESPJOB-0000897,1,Upper Zakum,Carbonate,Single-Stage,ESP-562,3204.3,0.5997,461.9,840.5,3752.4,654.3,78.3,130.5,5.793,449.6,45.25,50.7,9.36,43.2,37.6,1.25,2.375,0.2811,0.1403,2911.9
ESPJOB-0000901,0,Bu Hasa,Sandstone,Multi-Stage,ESP-562,2746.0,0.1043,537.8,829.1,2911.8,532.7,74.3,116.9,4.737,433.9,57.45,143.6,6.35,75.7,7.8,1.0,2.375,0.1259,0.158,2082.7
ESPJOB-0000700,0,Lower Zakum,Shale,Multi-Stage,ESP-538,2646.9,0.3225,341.8,787.3,2967.6,625.6,67.4,127.2,4.567,346.7,45.34,6.7,9.05,28.4,17.6,0.75,3.5,0.1414,0.131,2180.3
ESPJOB-0000349,0,Lower Zakum,Sandstone,Multi-Stage,ESP-562,2727.8,0.5076,322.3,889.2,3495.3,443.0,75.5,125.2,4.703,362.2,55.87,29.2,45.7,46.2,5.9,1.25,2.875,0.1721,0.1328,2606.1
ESPJOB-0000210,0,Bu Hasa,Sandstone,Multi-Stage,ESP-538,2345.4,0.6794,295.0,574.9,3158.6,380.3,56.5,112.1,4.376,249.8,59.66,191.0,25.07,30.2,14.8,0.75,3.5,0.1675,0.1065,2583.7
ESPJOB-0000551,0,Lower Zakum,Carbonate,Multi-Stage,ESP-562,2623.8,0.5542,1102.9,650.1,3478.5,433.7,81.0,124.1,1.861,399.9,63.44,93.3,24.61,32.4,33.1,0.75,3.5,0.1395,0.1524,2828.4
ESPJOB-0000624,0,Bab,Sandstone,Single-Stage,ESP-538,2043.0,0.1851,643.5,901.9,3206.8,571.4,56.7,118.9,4.052,279.7,51.3,186.9,20.51,8.0,15.1,0.75,2.375,0.2324,0.1369,2304.9
ESPJOB-0000557,0,SARB,Sandstone,Single-Stage,ESP-675,1059.5,0.2455,939.0,1034.4,3684.4,859.0,52.6,88.0,3.288,234.9,60.86,431.4,30.29,32.9,2.6,0.75,2.375,0.2072,0.2217,2650.0
ESPJOB-0000573,0,Bab,Carbonate,Multi-Stage,ESP-675,3717.1,0.3478,207.8,1057.0,4003.1,890.1,77.2,143.7,6.687,425.9,54.29,348.8,7.3,54.9,39.7,1.5,2.875,0.2114,0.1146,2946.1
ESPJOB-0000418,0,Upper Zakum,Carbonate,Multi-Stage,ESP-675,3563.1,0.3761,1184.8,610.7,4159.5,596.0,68.6,123.6,5.062,427.5,62.61,63.6,44.95,59.1,11.1,0.75,3.5,0.2376,0.12,3548.8
ESPJOB-0000166,0,Fateh,Sandstone,Single-Stage,ESP-562,1487.9,0.3784,383.7,945.7,3485.2,615.1,83.2,105.0,3.352,256.1,46.96,119.8,17.6,20.3,27.0,0.75,2.375,0.1006,0.1721,2539.5
ESPJOB-0000399,0,Lower Zakum,Carbonate,Multi-Stage,ESP-562,4774.7,0.4206,255.5,427.0,3060.7,391.6,95.7,167.3,4.985,533.6,69.63,25.8,12.81,6.5,16.5,1.0,2.375,0.1441,0.1118,2633.6
ESPJOB-0000368,0,Bab,Sandstone,Single-Stage,ESP-538,3510.0,0.3537,1355.7,441.8,2446.7,550.6,66.7,136.9,4.227,452.5,70.0,147.5,17.46,35.7,2.6,1.25,2.375,0.3453,0.1289,2004.9
ESPJOB-0000808,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,3838.6,0.4984,192.4,967.1,3064.4,452.6,78.8,171.64217262748642,3.94,439.4,69.14,1.0,4.28,22.1,32.3,0.5,2.875,0.0269,0.1145,2097.3
ESPJOB-0000375,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,2775.1,0.5805,399.2,1009.0,3139.3,627.4,65.6,116.1,4.239,399.4,46.29,572.2,9.35,30.8,22.7,1.0,2.875,0.1532,0.1439,2130.3
ESPJOB-0000842,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,2639.7,0.4736,448.5,528.4,3360.3,502.2,55.9,133.2,3.537,387.3,65.9,147.9,14.59,79.9,14.9,1.25,2.875,0.233,0.1467,2831.9
ESPJOB-0000745,1,Fateh,Sandstone,Multi-Stage,ESP-562,4369.7,0.132,413.8,528.0,2468.5,600.4,98.7,132.9,5.31,602.2,65.21,243.3,4.32,75.2,9.7,1.25,2.375,0.1734,0.1378,1940.4
ESPJOB-0000554,0,SARB,Carbonate,Single-Stage,ESP-538,1414.1,0.4803,111.0,1173.7,3941.3,719.6,59.0,100.4,3.019,219.2,46.6,62.1,19.93,27.1,9.5,1.5,2.875,0.0794,0.155,2767.6
ESPJOB-0000096,0,Bab,Sandstone,Single-Stage,ESP-562,2357.0,0.5802,244.7,582.5,3045.5,462.4,71.2,121.1,3.329,293.8,60.29,370.5,9.29,8.7,13.9,0.75,3.5,0.1684,0.1246,2463.0
ESPJOB-0000725,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,2695.3,0.2334,187.6,1132.7,3318.1,694.7,86.9,120.9,4.722,387.5,53.05,283.4,34.34,54.0,36.6,1.25,3.5,0.1666,0.1438,2185.4
ESPJOB-0000422,1,Bu Hasa,Shale,Multi-Stage,ESP-400,1951.0,0.4852,355.2,630.5,3138.6,544.5,45.5,108.1,4.417,266.1,49.88,173.4,8.26,18.2,14.0,1.0,4.5,0.2708,0.1364,2508.0
ESPJOB-0000491,0,Fateh,Carbonate,Single-Stage,ESP-538,2918.9,0.4538,704.0,931.8,3610.7,524.9,74.4,129.2,5.322,418.8,54.65,134.8,10.73,6.2,22.9,1.0,3.5,0.2091,0.1435,2678.8
ESPJOB-0000497,0,SARB,Carbonate,Single-Stage,ESP-538,4418.4,0.6482,261.6,706.8,3728.8,537.1,109.2,165.9,6.012,592.3,60.99,357.3,18.57,68.4,52.5,1.25,2.375,0.2808,0.1341,3021.9
ESPJOB-0000335,0,Bu Hasa,Sandstone,Multi-Stage,ESP-562,1856.3,0.2262,687.6,518.4,2623.3,627.6,76.8,100.7,3.216,177.6,64.68,380.1,0.66,55.5,1.1,1.0,2.375,0.0685,0.0957,2105.0
ESPJOB-0000252,0,Fateh,Sandstone,Multi-Stage,ESP-562,1689.5,0.0471,645.2,479.7,3490.2,419.2,50.6,106.4,2.781,243.8,62.3,180.7,35.6,5.1,21.1,1.5,2.375,0.138,0.1443,3010.4
ESPJOB-0000498,1,Bab,Shale,Single-Stage,ESP-675,2219.2,0.4635,569.1,923.4,3880.6,615.8,78.5,114.2,4.219,330.0,39.03,288.9,11.83,8.2,31.8,0.5,3.5,0.3577,0.1487,2957.2
ESPJOB-0001000,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,3040.8,0.5355,332.6,826.0,3378.7,692.5,78.0,141.9,2.766,386.7,57.86,362.6,53.16,53.9,16.6,1.5,4.5,0.1636,0.1272,2552.7
ESPJOB-0000017,0,Bu Hasa,Sandstone,Single-Stage,ESP-538,3049.6,0.2756,364.5,694.6,2358.0,378.9,91.3,117.5,4.422,385.6,47.48,90.1,8.74,14.5,2.8,0.5,3.5,0.1162,0.1264,1663.4
ESPJOB-0000892,0,Fateh,Carbonate,Multi-Stage,ESP-562,1743.6,0.5211,425.2,515.3,2793.9,624.1,74.1,97.6,3.414,207.6,43.9,68.2,14.09,38.2,22.5,1.0,3.5,0.1088,0.119,2278.6
ESPJOB-0000309,0,Upper Zakum,Sandstone,Multi-Stage,ESP-562,4071.1,0.1801,590.4,1012.7,3594.8,586.6,78.9,144.8,4.049,500.2,70.0,420.9,9.98,9.5,27.0,0.5,4.5,0.136,0.1229,2582.1
ESPJOB-0000432,0,Upper Zakum,Carbonate,Multi-Stage,ESP-538,3134.6,0.6313,775.0,1109.8,3741.9,640.2,69.5,136.2,5.828,401.4,53.21,52.6,3.84,33.9,30.1,0.5,2.875,0.2004,0.1281,2632.2
ESPJOB-0000348,0,Fateh,Shale,Smart,ESP-538,2061.5,0.4603,263.9,1002.2,4379.3,835.3,77.9,116.0,4.148,323.3,65.16,270.4,12.93,22.7,39.4,0.75,3.5,0.2174,0.1568,3377.1
ESPJOB-0000910,0,SARB,Carbonate,Single-Stage,ESP-562,50.0,,100.7,1152.2,3828.3,951.8,76.6,86.3,2.0,140.8,40.13,424.1,11.26,45.9,25.5,1.0,2.875,0.3339,2.8151,2676.1
ESPJOB-0000539,0,Upper Zakum,Carbonate,Smart,ESP-538,2266.9,0.434,316.6,550.0,3891.0,883.3,67.4,110.2,5.067,393.4,55.19,21.0,22.8,3.3,12.0,1.0,2.375,0.2883,0.1736,3341.0
ESPJOB-0000871,0,Bu Hasa,Carbonate,Multi-Stage,ESP-675,2121.9,0.325,1254.8,1029.8,3668.6,912.9,54.7,109.7,2.124,328.8,46.41,243.9,8.08,29.6,19.1,0.75,3.5,0.1241,0.155,2638.8
ESPJOB-0000268,0,Bu Hasa,Sandstone,Single-Stage,ESP-562,1850.9,0.3802,500.3,927.0,3525.6,656.4,78.2,105.4,3.932,274.7,50.86,125.9,5.93,39.5,11.7,1.0,2.375,0.1991,0.1484,2598.6
ESPJOB-0000560,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,4364.9,0.2737,344.5,711.9,3300.3,397.8,53.4,153.9,5.343,519.8,66.9,285.7,35.84,39.2,5.4,0.75,2.875,0.2149,0.1191,2588.4
ESPJOB-0000178,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,1854.2,0.4733,776.5,949.5,3187.1,788.2,66.0,118.1,3.456,256.0,59.26,280.0,6.39,73.8,18.6,1.0,3.5,0.146,0.1381,2237.6
ESPJOB-0000107,0,Lower Zakum,Sandstone,Multi-Stage,ESP-562,4165.4,0.5499,334.7,971.7,3124.2,496.6,77.8,155.1,7.049,513.4,62.65,77.2,6.5,42.9,31.6,1.25,3.5,0.2095,0.1233,2152.5
ESPJOB-0000025,1,Bu Hasa,Sandstone,Multi-Stage,ESP-400,3376.3,0.0938,313.6,624.9,3859.9,870.9,72.7,131.1,6.856,428.2,70.0,257.8,32.77,62.1,12.8,1.25,2.375,0.3033,0.1268,3235.0
