ScheduleID,RigID,RigType,Contractor,ServiceCompany,Concession,Emirate,WellName,WellType,WellProfile,SpudDate,ReleaseDatePlanned,ReleaseDateActual,DaysPlanned,DaysActual,MoveDaysPlanned,NPTDays,Status,CostPlannedUSD,CostActualUSD,BOPRatingPSI,HoleSizeInches,PlannedTD_m,ReachedTD_m,MudSystem,FromPad,ToPad,Latitude,Longitude
SCH-0007096,RIG-050,Jackup,KCA Deutag,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-4690,Appraisal,Vertical,2022-02-05,2022-03-11,2022-03-11,34,34,3.2,0.0,Released,5430400,5472400.0,10000,12.25,3039,3294,Oil-Based Mud,PAD-072,PAD-037,24.35856,53.98855
SCH-0011834,RIG-048,Land,Weatherford,Weatherford,Bu Hasa,Abu Dhabi,BUH-1637,Appraisal,Horizontal,2023-01-17,2023-01-31,2023-02-03,14,17,5.3,5.1,Released,1423600,1820300.0,10000,8.5,2803,2782,Synthetic-Based Mud,PAD-202,PAD-048,23.3599,55.14798
SCH-0006491,RIG-024,Land,ADNOC Drilling,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-1868,Appraisal,S-curve,2024-12-16,2024-12-29,2025-01-03,13,18,2.7,3.0,Released,1492400,2157700.0,10000,8.5,2959,2831,Oil-Based Mud,PAD-090,PAD-001,24.51373,53.76419
SCH-0003905,RIG-052,Land,ADNOC Drilling,Baker Hughes,Al Dabb’iya,Abu Dhabi,ALD-6311,Exploration,Horizontal,2023-04-19,2023-05-08,2023-05-10,19,21,2.1,2.7,Released,1890800,2123800.0,15000,12.25,2509,2374,Water-Based Mud,PAD-300,PAD-133,24.40699,54.53312
SCH-0009243,RIG-010,Land,KCA Deutag,Halliburton,SARB,Abu Dhabi Offshore,SARB-5490,Dev,Horizontal,2025-08-22,2025-09-04,2025-09-05,13,14,2.9,0.8,Released,1359400,1490300.0,5000,8.5,2166,2210,Water-Based Mud,PAD-140,PAD-058,24.69282,53.0012
SCH-0007239,RIG-020,Land,KCA Deutag,ADNOC Services,Bu Hasa,Abu Dhabi,BUH-9875,Sidetrack,Horizontal,2023-08-09,2023-08-19,2023-08-21,10,12,0.5,1.0,Released,777300,1000600.0,15000,6.0,2261,2167,Water-Based Mud,PAD-220,PAD-330,24.49689,53.95739
SCH-0001074,RIG-027,Tender,KCA Deutag,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-5773,Exploration,Vertical,2022-08-01,2022-09-09,2022-09-12,39,42,4.1,1.8,Released,12979900,16991300.0,15000,8.5,2901,3236,Water-Based Mud,PAD-260,PAD-042,25.05521,53.90515
SCH-0003574,RIG-058,Jackup,KCA Deutag,Weatherford,Al Dabb’iya,Abu Dhabi,ALD-8109,Sidetrack,S-curve,2022-04-12,2022-05-12,2022-05-18,30,36,4.2,0.1,Released,3679800,4632900.0,10000,6.0,3401,3442,Water-Based Mud,PAD-328,PAD-244,24.17916,54.56076
SCH-0005737,RIG-037,Land,Nabors,Baker Hughes,Bu Hasa,Abu Dhabi,BUH-1707,Workover,Vertical,2023-06-22,2023-07-04,2023-07-10,12,18,3.4,0.2,Released,642800,946300.0,10000,12.25,2193,2544,Water-Based Mud,PAD-108,PAD-345,23.77831,54.96511
SCH-0006978,RIG-051,Land,Nabors,Baker Hughes,Al Dabb’iya,Abu Dhabi,ALD-0191,Workover,Horizontal,2022-12-06,2022-12-16,2022-12-17,10,11,3.6,0.0,Released,671200,672600.0,10000,12.25,3167,3018,Water-Based Mud,PAD-010,PAD-274,24.66654,54.80523
SCH-0006674,RIG-005,Semi-Sub,KCA Deutag,Schlumberger,Bu Hasa,Abu Dhabi,BUH-8406,Sidetrack,Horizontal,2022-01-01,2022-01-28,2022-01-28,27,27,3.4,0.0,Released,3676500,3924100.0,15000,6.125,3163,3241,Water-Based Mud,PAD-133,PAD-234,23.8022,54.77349
SCH-0004340,RIG-060,Jackup,Arabian Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-6709,Exploration,Vertical,2024-11-23,2024-12-30,2024-12-31,37,38,3.0,0.4,Released,7494600,8214300.0,10000,8.5,3630,3918,Oil-Based Mud,PAD-261,PAD-191,24.07507,54.40283
SCH-0000585,RIG-043,Jackup,Shelf Drilling,Schlumberger,Bu Hasa,Abu Dhabi,BUH-9945,Workover,S-curve,2024-04-02,2024-04-13,2024-04-13,11,11,2.2,0.0,Released,1156100,1251700.0,5000,12.25,3830,4125,Water-Based Mud,PAD-019,PAD-303,23.54625,54.89014
SCH-0009284,RIG-020,Land,ADNOC Drilling,ADNOC Services,Upper Zakum,Abu Dhabi Offshore,UZ-7877,Appraisal,Horizontal,2022-07-18,2022-08-13,2022-08-14,26,27,2.4,2.0,Released,2187600,2325400.0,5000,17.5,3266,3645,Water-Based Mud,PAD-043,PAD-202,24.68311,54.03332
SCH-0011291,RIG-013,Tender,ADNOC Drilling,Halliburton,SARB,Abu Dhabi Offshore,SARB-1127,Sidetrack,Vertical,2024-05-03,2024-05-19,2024-05-22,16,19,0.5,4.8,Released,2277300,2215400.0,10000,8.5,3002,2811,Water-Based Mud,PAD-306,PAD-131,24.75606,53.26197
SCH-0002835,RIG-034,Jackup,Shelf Drilling,ADNOC Services,Upper Zakum,Abu Dhabi Offshore,UZ-9163,Appraisal,Horizontal,2023-05-09,2023-05-28,2023-05-31,19,22,3.7,2.5,Released,2987700,3628400.0,5000,6.0,2563,2568,Water-Based Mud,PAD-028,PAD-206,24.99653,53.46617
SCH-0005775,RIG-006,Drillship,Weatherford,Weatherford,Al Dabb’iya,Abu Dhabi,ALD-7667,Appraisal,Deviated,2024-10-12,2024-11-16,2024-11-16,35,35,1.3,0.0,Released,7090500,7260600.0,10000,12.25,2977,3011,Water-Based Mud,PAD-094,PAD-303,24.51203,55.29079
SCH-0008809,RIG-008,Land,Arabian Drilling,Baker Hughes,Bu Hasa,Abu Dhabi,BUH-1561,Exploration,Deviated,2025-02-25,2025-03-19,2025-03-19,22,22,2.0,0.0,Released,2436300,2407300.0,15000,8.5,3264,3646,Water-Based Mud,PAD-171,PAD-120,23.43291,54.73849
SCH-0010882,RIG-011,Land,Shelf Drilling,Baker Hughes,SARB,Abu Dhabi Offshore,SARB-4227,Appraisal,Deviated,2024-08-31,2024-09-29,2024-09-30,29,30,2.4,1.5,Released,2964600,3202200.0,5000,6.0,2110,2010,Water-Based Mud,PAD-003,PAD-166,24.67156,53.39353
SCH-0004497,RIG-007,Land,ADNOC Drilling,Weatherford,Bu Hasa,Abu Dhabi,BUH-6131,Workover,Vertical,2024-03-04,2024-03-11,2024-03-13,7,9,2.4,2.8,Released,577100,747000.0,5000,12.25,2437,2335,Water-Based Mud,PAD-184,PAD-112,24.14725,53.73611
SCH-0011523,RIG-015,Land,Weatherford,Weatherford,Al Dabb’iya,Abu Dhabi,ALD-7974,Appraisal,Horizontal,2023-06-01,2023-06-25,2023-06-25,24,24,3.7,0.0,Released,2695700,2730800.0,5000,12.25,3367,3603,Oil-Based Mud,PAD-342,PAD-252,24.25325,54.91313
SCH-0007685,RIG-021,Semi-Sub,ADNOC Drilling,ADNOC Services,SARB,Abu Dhabi Offshore,SARB-3616,Dev,Horizontal,2024-10-18,2024-11-18,2024-11-19,31,32,3.9,0.0,Released,5349400,5350700.0,10000,8.5,2933,2809,Oil-Based Mud,PAD-250,PAD-106,24.5282,53.69228
SCH-0007517,RIG-022,Land,Shelf Drilling,Baker Hughes,Al Dabb’iya,Abu Dhabi,ALD-0592,Exploration,Deviated,2022-04-28,2022-05-23,2022-05-24,25,26,0.5,0.8,Released,2249200,2290300.0,5000,8.5,3222,3043,Synthetic-Based Mud,PAD-023,PAD-155,24.41583,54.54469
SCH-0006714,RIG-028,Jackup,Shelf Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-9877,Exploration,Deviated,2024-03-03,2024-03-28,2024-03-30,25,27,4.9,2.2,Released,4654400,5243500.0,15000,12.25,3676,3943,Oil-Based Mud,PAD-168,PAD-034,23.67039,55.04127
SCH-0003146,RIG-057,Semi-Sub,Nabors,Halliburton,Bu Hasa,Abu Dhabi,BUH-9254,Exploration,Vertical,2024-07-18,2024-08-15,2024-08-19,28,32,3.0,7.2,Released,6370200,7787000.0,10000,6.125,2233,2142,Water-Based Mud,PAD-098,PAD-206,24.61308,54.58149
SCH-0010878,RIG-049,Land,Shelf Drilling,Weatherford,Al Dabb’iya,Abu Dhabi,ALD-2648,Sidetrack,Deviated,2024-12-05,2024-12-19,2024-12-21,14,16,3.9,1.3,Released,1315200,1514400.0,10000,8.5,2933,3289,Water-Based Mud,PAD-025,PAD-054,23.80921,54.23785
SCH-0010779,RIG-022,Semi-Sub,Weatherford,Weatherford,SARB,Abu Dhabi Offshore,SARB-8263,Dev,Vertical,2022-02-08,2022-02-28,2022-03-01,20,21,3.7,0.9,Released,3088000,3320200.0,10000,6.125,2676,2879,Water-Based Mud,PAD-314,PAD-315,24.61829,54.09289
SCH-0005514,RIG-051,Jackup,KCA Deutag,Schlumberger,Bu Hasa,Abu Dhabi,BUH-7551,Sidetrack,S-curve,2023-02-13,2023-02-27,2023-03-01,14,16,1.9,2.7,Released,1553200,1914900.0,10000,6.0,3725,3946,Oil-Based Mud,PAD-167,PAD-043,23.41397,54.55244
SCH-0005843,RIG-039,Land,Nabors,Baker Hughes,Al Dabb’iya,Abu Dhabi,ALD-7058,Workover,S-curve,2023-04-01,2023-04-08,2023-04-09,7,8,1.8,1.3,Released,441300,508600.0,10000,6.0,3089,3188,Water-Based Mud,PAD-086,PAD-049,23.61753,54.48111
SCH-0008796,RIG-007,Land,Nabors,Halliburton,Lower Zakum,Abu Dhabi Offshore,LZ-9855,Exploration,Vertical,2025-02-10,2025-03-01,2025-03-04,19,22,4.8,4.0,Released,2622000,3286000.0,10000,8.5,2599,2983,Oil-Based Mud,PAD-222,PAD-048,25.04117,53.93706
SCH-0007968,RIG-060,Jackup,Shelf Drilling,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-3242,Exploration,Deviated,2024-06-09,2024-07-22,2024-07-24,43,45,3.9,3.8,Released,7768500,8343000.0,15000,8.5,3498,3610,Water-Based Mud,PAD-280,PAD-267,24.35742,53.49506
SCH-0004578,RIG-055,Land,Arabian Drilling,Halliburton,Upper Zakum,Abu Dhabi Offshore,UZ-5601,Exploration,Horizontal,2025-02-15,2025-03-04,2025-03-12,17,25,5.1,3.9,Released,2085500,3034200.0,10000,8.5,2902,3154,Water-Based Mud,PAD-088,PAD-126,24.96105,53.38586
SCH-0006007,RIG-055,Jackup,ADNOC Drilling,Baker Hughes,Upper Zakum,Abu Dhabi Offshore,UZ-0157,Exploration,Deviated,2023-05-30,2023-07-19,2023-07-21,50,52,2.2,3.0,Released,8761100,8969800.0,15000,8.5,3535,3814,Water-Based Mud,PAD-045,PAD-152,24.73617,53.49169
SCH-0011333,RIG-026,Jackup,Arabian Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-2557,Appraisal,Vertical,2022-03-16,2022-04-06,2022-04-08,21,23,3.0,3.4,Released,4014300,4334600.0,10000,8.5,2879,3230,Water-Based Mud,PAD-195,PAD-090,23.85934,55.28113
SCH-0009203,RIG-004,Land,Shelf Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-1102,Appraisal,S-curve,2024-04-25,2024-05-16,2024-05-19,21,24,2.6,4.1,Released,2232400,2847800.0,10000,12.25,3174,3304,Synthetic-Based Mud,PAD-186,PAD-306,24.11897,53.75846
SCH-0011069,RIG-010,Jackup,KCA Deutag,Schlumberger,Al Dabb’iya,Abu Dhabi,ALD-4183,Sidetrack,Vertical,2025-01-05,2025-01-26,2025-01-26,21,21,1.8,0.0,Released,2110500,2124300.0,10000,8.5,3115,3098,Oil-Based Mud,PAD-215,PAD-177,23.36912,54.40771
SCH-0009033,RIG-060,Land,Weatherford,ADNOC Services,Bab,Abu Dhabi,BAB-0498,Exploration,Horizontal,2022-01-21,2022-02-11,2022-02-13,21,23,2.7,2.8,Released,2612300,2921600.0,10000,12.25,2839,2903,Water-Based Mud,PAD-123,PAD-162,24.12561,54.82463
SCH-0009916,RIG-019,Land,Arabian Drilling,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-1469,Dev,Horizontal,2024-06-11,2024-06-24,2024-06-25,13,14,3.3,1.7,Released,1131100,1191100.0,5000,6.0,3424,3336,Synthetic-Based Mud,PAD-289,PAD-035,23.93148,53.77019
SCH-0002528,RIG-040,Semi-Sub,Weatherford,Weatherford,Fateh,Abu Dhabi Offshore,FTH-1132,Sidetrack,Deviated,2024-06-13,2024-07-21,2024-07-23,38,40,1.6,2.8,Released,5924400,7124500.0,15000,6.0,3419,3314,Water-Based Mud,PAD-102,PAD-263,24.66351,53.82394
SCH-0009974,RIG-055,Land,ADNOC Drilling,Baker Hughes,Fateh,Abu Dhabi Offshore,FTH-1569,Exploration,Horizontal,2022-07-26,2022-08-13,2022-08-15,18,20,3.9,2.1,Released,2461900,3235600.0,15000,8.5,2739,2859,Water-Based Mud,PAD-325,PAD-265,24.49763,54.04754
SCH-0004534,RIG-031,Jackup,Nabors,Weatherford,Upper Zakum,Abu Dhabi Offshore,UZ-3263,Dev,S-curve,2024-10-27,2024-12-06,2024-12-08,40,42,3.9,2.5,Released,5309900,5346700.0,15000,8.5,3458,3682,Water-Based Mud,PAD-195,PAD-059,24.64815,54.02811
SCH-0001872,RIG-020,Land,ADNOC Drilling,Baker Hughes,Bab,Abu Dhabi,BAB-2305,Dev,S-curve,2024-01-28,2024-02-10,2024-02-11,13,14,1.6,0.0,Released,1264100,1289800.0,5000,8.5,2397,2664,Oil-Based Mud,PAD-059,PAD-123,24.53022,54.01986
SCH-0000609,RIG-016,Land,Shelf Drilling,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-9486,Sidetrack,Deviated,2025-07-11,2025-07-25,2025-07-26,14,15,3.5,0.0,Released,1215700,1293900.0,10000,6.0,2144,2221,Water-Based Mud,PAD-104,PAD-208,24.77296,54.01863
SCH-0009305,RIG-059,Jackup,ADNOC Drilling,Baker Hughes,Fateh,Abu Dhabi Offshore,FTH-3143,Dev,Horizontal,2024-10-25,2024-11-25,2024-11-30,31,36,1.7,5.3,Released,4984600,5792100.0,10000,17.5,3722,4070,Oil-Based Mud,PAD-157,PAD-026,24.85707,53.86129
SCH-0010602,RIG-011,Jackup,KCA Deutag,Baker Hughes,SARB,Abu Dhabi Offshore,SARB-5743,Dev,Vertical,2022-06-22,2022-07-11,2022-07-13,19,21,4.4,,Released,2847600,3293300.0,10000,12.25,1994,,Synthetic-Based Mud,PAD-347,PAD-193,24.41004,53.76977
SCH-0000913,RIG-043,Tender,Shelf Drilling,Baker Hughes,Upper Zakum,Abu Dhabi Offshore,UZ-6555,Exploration,Horizontal,2023-02-23,2023-04-04,2023-04-04,40,40,3.6,0.0,Released,7263100,7079100.0,10000,12.25,3416,3783,Oil-Based Mud,PAD-124,PAD-281,24.42288,53.89091
SCH-0008753,RIG-060,Jackup,Arabian Drilling,ADNOC Services,SARB,Abu Dhabi Offshore,SARB-0531,Sidetrack,S-curve,2022-02-01,2022-03-02,2022-03-04,29,31,1.7,2.3,Released,2880600,3142200.0,10000,8.5,1672,1921,Water-Based Mud,PAD-336,PAD-342,24.32193,53.81198
SCH-0008736,RIG-045,Land,Arabian Drilling,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-4192,Exploration,Vertical,2025-07-20,2025-08-09,2025-08-12,20,23,1.5,2.2,Released,2302200,2989500.0,10000,17.5,2713,2775,Water-Based Mud,PAD-159,PAD-311,24.58884,53.16867
SCH-0009288,RIG-057,Land,Nabors,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-6834,Exploration,S-curve,2024-11-28,2024-12-18,2024-12-19,20,21,2.7,1.9,Released,2293600,2294100.0,10000,8.5,2307,2125,Oil-Based Mud,PAD-042,PAD-334,24.77024,53.49729
SCH-0003506,RIG-059,Jackup,Weatherford,Baker Hughes,Fateh,Abu Dhabi Offshore,FTH-3469,Appraisal,Horizontal,2023-06-23,2023-07-20,2023-07-24,27,31,3.9,2.5,Released,4009600,5213400.0,10000,12.25,3556,3777,Synthetic-Based Mud,PAD-048,PAD-269,25.09614,53.6581
SCH-0006860,RIG-044,Land,KCA Deutag,Schlumberger,Bu Hasa,Abu Dhabi,BUH-2871,Exploration,Horizontal,2023-09-26,2023-10-23,2023-10-25,27,29,0.5,1.0,Released,2889500,3111700.0,10000,12.25,2679,2520,Water-Based Mud,PAD-331,PAD-278,23.42011,54.69344
SCH-0007864,RIG-052,Land,KCA Deutag,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-9434,Sidetrack,Horizontal,2022-04-16,2022-05-04,2022-05-05,18,19,1.7,1.5,Released,1427900,1661800.0,5000,6.0,4204,4504,Water-Based Mud,PAD-149,PAD-250,24.08776,54.22325
SCH-0006260,RIG-010,Jackup,Arabian Drilling,Weatherford,Al Dabb’iya,Abu Dhabi,ALD-4158,Workover,Horizontal,2023-03-26,2023-04-03,2023-04-05,8,10,2.9,0.0,Released,853100,1024300.0,10000,8.5,4322,4152,Water-Based Mud,PAD-182,PAD-247,24.19602,55.28991
SCH-0006201,RIG-004,Semi-Sub,Nabors,Weatherford,Bab,Abu Dhabi,BAB-8651,Dev,Horizontal,2024-10-07,2024-11-25,2024-11-27,49,51,2.6,3.8,Released,10023100,9346500.0,5000,6.125,3261,3196,Synthetic-Based Mud,PAD-160,PAD-134,23.83505,54.36131
SCH-0009520,RIG-035,Land,Nabors,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-4475,Exploration,Deviated,2022-07-17,2022-08-21,2022-08-23,35,37,1.1,4.0,Released,3894800,4181800.0,5000,8.5,4091,4133,Oil-Based Mud,PAD-054,PAD-081,24.30023,53.22228
SCH-0001683,RIG-034,Land,Nabors,Weatherford,Fateh,Abu Dhabi Offshore,FTH-3946,Workover,S-curve,2022-10-08,2022-10-17,2022-10-17,9,9,3.2,0.0,Released,548100,633500.0,15000,12.25,2902,2887,Synthetic-Based Mud,PAD-340,PAD-010,24.92059,52.99402
SCH-0009376,RIG-044,Land,Arabian Drilling,Baker Hughes,Upper Zakum,Abu Dhabi Offshore,UZ-4604,Workover,S-curve,2022-02-21,2022-03-04,2022-03-07,11,14,1.6,1.1,Released,538300,698400.0,10000,6.125,2171,2021,Water-Based Mud,PAD-124,PAD-326,24.66968,53.1394
SCH-0000462,RIG-049,Jackup,Arabian Drilling,Baker Hughes,Al Dabb’iya,Abu Dhabi,ALD-8074,Sidetrack,Vertical,2024-09-21,2024-10-08,2024-10-09,17,18,3.4,,Released,1731200,2022800.0,5000,6.0,2986,,Water-Based Mud,PAD-160,PAD-143,24.22258,53.95808
SCH-0003279,RIG-003,Jackup,Shelf Drilling,ADNOC Services,Bu Hasa,Abu Dhabi,BUH-5937,Exploration,Horizontal,2023-03-25,2023-05-02,2023-05-04,38,40,2.0,0.0,Released,6409100,7070500.0,5000,17.5,3015,2828,Water-Based Mud,PAD-095,PAD-112,24.21171,54.33576
SCH-0004682,RIG-008,Land,Weatherford,Schlumberger,Upper Zakum,Abu Dhabi Offshore,UZ-5980,Sidetrack,Deviated,2022-12-15,2022-12-22,2022-12-24,7,9,0.8,3.8,Released,485600,674200.0,10000,8.5,3481,3565,Water-Based Mud,PAD-049,PAD-322,24.88265,54.01719
SCH-0007229,RIG-036,Land,Shelf Drilling,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-7419,Appraisal,Deviated,2024-03-22,2024-04-08,2024-04-11,17,20,2.6,4.2,Released,2142300,2699600.0,5000,6.0,3172,3526,Water-Based Mud,PAD-296,PAD-193,24.74942,53.70063
SCH-0001256,RIG-035,Land,Arabian Drilling,Halliburton,Al Dabb’iya,Abu Dhabi,ALD-0670,Dev,Vertical,2025-01-22,2025-02-18,2025-02-20,27,29,3.4,2.2,Released,2818700,2988500.0,5000,17.5,3291,3637,Oil-Based Mud,PAD-217,PAD-130,24.45496,54.40361
SCH-0007024,RIG-051,Land,KCA Deutag,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-5423,Exploration,S-curve,2024-04-02,2024-04-30,2024-05-04,28,32,3.6,7.3,Released,2838100,3436700.0,10000,8.5,1200,1130,Water-Based Mud,PAD-213,PAD-191,24.31966,54.03084
SCH-0010721,RIG-012,Jackup,ADNOC Drilling,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-3299,Sidetrack,Deviated,2023-08-27,2023-09-16,2023-09-18,20,22,4.2,2.4,Released,2176900,2706300.0,15000,8.5,2432,2636,Water-Based Mud,PAD-022,PAD-012,24.66904,53.1743
SCH-0004131,RIG-052,Land,Weatherford,Halliburton,SARB,Abu Dhabi Offshore,SARB-7363,Sidetrack,Horizontal,2022-03-06,2022-03-18,2022-03-18,12,12,4.2,0.0,Released,916600,1026300.0,10000,17.5,3152,2955,Oil-Based Mud,PAD-178,PAD-107,24.82141,53.76465
SCH-0006317,RIG-021,Land,Shelf Drilling,Baker Hughes,Lower Zakum,Abu Dhabi Offshore,LZ-7803,Workover,S-curve,2022-05-13,2022-05-23,2022-05-25,10,12,3.3,1.0,Released,595800,810000.0,5000,6.0,3223,3057,Oil-Based Mud,PAD-173,PAD-241,24.47412,53.374
SCH-0009525,RIG-006,Land,KCA Deutag,Baker Hughes,Fateh,Abu Dhabi Offshore,FTH-0685,Dev,S-curve,2022-01-16,2022-02-06,2022-02-08,21,23,2.1,3.8,Released,1973700,2491000.0,10000,12.25,2748,2922,Water-Based Mud,PAD-099,PAD-021,24.47761,53.83818
SCH-0008080,RIG-025,Land,Shelf Drilling,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-0041,Dev,Horizontal,2022-03-25,2022-04-16,2022-04-20,22,26,0.9,2.8,Released,1685700,2066000.0,10000,17.5,3013,3224,Water-Based Mud,PAD-275,PAD-272,24.64562,52.9553
SCH-0011458,RIG-045,Jackup,ADNOC Drilling,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-5024,Sidetrack,S-curve,2024-09-06,2024-10-05,2024-10-07,29,31,4.7,1.9,Released,2847400,3047100.0,15000,8.5,3454,3509,Water-Based Mud,PAD-060,PAD-169,24.45703,54.71344
SCH-0009953,RIG-005,Land,Nabors,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-9244,Sidetrack,Vertical,2022-02-28,2022-03-17,2022-03-20,17,20,3.1,5.1,Released,1140000,1410900.0,5000,8.5,2573,2465,Oil-Based Mud,PAD-052,PAD-274,25.0431,52.97169
SCH-0006042,RIG-054,Jackup,Shelf Drilling,Schlumberger,Al Dabb’iya,Abu Dhabi,ALD-4039,Workover,S-curve,2024-12-02,2024-12-22,2024-12-22,20,20,2.5,0.0,Released,1482800,1729800.0,15000,8.5,3331,3659,Oil-Based Mud,PAD-347,PAD-231,24.28618,54.75401
SCH-0011040,RIG-006,Semi-Sub,KCA Deutag,ADNOC Services,Lower Zakum,Abu Dhabi Offshore,LZ-4717,Exploration,Deviated,2025-04-14,2025-05-21,2025-05-21,37,37,0.7,0.0,Released,9129000,9016000.0,10000,17.5,3792,3739,Water-Based Mud,PAD-195,PAD-093,24.48107,53.75766
SCH-0002722,RIG-007,Land,KCA Deutag,Weatherford,Bu Hasa,Abu Dhabi,BUH-5463,Dev,S-curve,2024-01-27,2024-02-17,2024-02-18,21,22,3.1,1.0,Released,2084800,2192500.0,10000,12.25,2675,2608,Water-Based Mud,PAD-270,PAD-011,24.60431,55.28422
SCH-0008981,RIG-038,Land,Arabian Drilling,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-4235,Appraisal,S-curve,2022-02-09,2022-03-10,2022-03-11,29,30,3.0,2.0,Released,2553800,3042400.0,10000,6.0,2803,3033,Water-Based Mud,PAD-014,PAD-213,24.13673,53.86766
SCH-0001377,RIG-015,Land,Nabors,Halliburton,Fateh,Abu Dhabi Offshore,FTH-1265,Appraisal,Vertical,2023-07-21,2023-08-11,2023-08-14,21,24,2.3,4.5,Released,1941200,2363800.0,10000,12.25,2840,2674,Synthetic-Based Mud,PAD-148,PAD-226,24.70453,53.72429
SCH-0003115,RIG-045,Land,KCA Deutag,Baker Hughes,Lower Zakum,Abu Dhabi Offshore,LZ-9266,Sidetrack,Horizontal,2024-06-24,2024-07-09,2024-07-11,15,17,1.8,3.3,Released,1195800,1364600.0,10000,12.25,2398,2454,Synthetic-Based Mud,PAD-307,PAD-298,24.32132,53.03918
SCH-0009768,RIG-034,Land,ADNOC Drilling,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-7380,Dev,Deviated,2024-03-29,2024-04-15,2024-04-16,17,18,4.4,2.0,Released,1405400,1503700.0,15000,17.5,2929,3244,Water-Based Mud,PAD-276,PAD-287,24.06598,54.03351
SCH-0000813,RIG-017,Tender,ADNOC Drilling,Halliburton,Bu Hasa,Abu Dhabi,BUH-7014,Dev,S-curve,2022-07-08,2022-08-06,2022-08-07,29,30,2.2,0.0,Released,6199700,6996000.0,15000,12.25,2141,2070,Water-Based Mud,PAD-064,PAD-147,23.7992,54.44266
SCH-0006500,RIG-052,Land,Weatherford,Halliburton,Bab,Abu Dhabi,BAB-9016,Appraisal,S-curve,2024-08-17,2024-09-07,2024-09-08,21,22,2.1,1.9,Released,2177500,2334200.0,10000,8.5,2954,3330,Oil-Based Mud,PAD-244,PAD-219,24.6517,54.00585
SCH-0010653,RIG-018,Jackup,ADNOC Drilling,ADNOC Services,Lower Zakum,Abu Dhabi Offshore,LZ-6356,Dev,Horizontal,2022-08-24,2022-10-04,2022-10-05,41,42,2.6,1.4,Released,5747600,6330400.0,5000,12.25,2219,2362,Oil-Based Mud,PAD-037,PAD-289,24.5115,54.01214
SCH-0010489,RIG-033,Semi-Sub,Weatherford,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-9384,Exploration,Vertical,2023-11-21,2024-01-03,2024-01-06,43,46,3.0,3.0,Released,14502900,15880900.0,10000,6.125,3711,3864,Water-Based Mud,PAD-149,PAD-186,24.86134,52.91842
SCH-0001844,RIG-003,Land,KCA Deutag,Halliburton,SARB,Abu Dhabi Offshore,SARB-1864,Appraisal,Horizontal,2025-01-29,2025-02-17,2025-02-20,19,22,2.5,,Released,2114700,2765700.0,15000,12.25,3046,,Oil-Based Mud,PAD-189,PAD-192,24.33797,53.54165
SCH-0001224,RIG-028,Land,Arabian Drilling,Weatherford,Fateh,Abu Dhabi Offshore,FTH-4537,Sidetrack,Horizontal,2022-02-20,2022-03-04,2022-03-07,12,15,3.1,3.1,Released,902200,1072900.0,5000,8.5,3124,3485,Oil-Based Mud,PAD-177,PAD-069,24.35958,53.80041
SCH-0011256,RIG-056,Jackup,Shelf Drilling,Baker Hughes,Upper Zakum,Abu Dhabi Offshore,UZ-5628,Sidetrack,Horizontal,2023-08-28,2023-10-01,2023-10-02,34,35,1.7,0.0,Released,3732000,3929000.0,10000,8.5,2917,2912,Water-Based Mud,PAD-232,PAD-160,24.45715,53.95098
SCH-0002239,RIG-002,Land,ADNOC Drilling,Baker Hughes,Bu Hasa,Abu Dhabi,BUH-3238,Appraisal,Deviated,2024-07-05,2024-08-02,2024-08-06,28,32,1.8,7.1,Released,2512900,2907800.0,10000,8.5,4420,4629,Synthetic-Based Mud,PAD-055,PAD-259,24.12392,54.29358
SCH-0000301,RIG-025,Land,Shelf Drilling,Weatherford,SARB,Abu Dhabi Offshore,SARB-2194,Exploration,Horizontal,2024-07-21,2024-08-15,2024-08-15,25,25,4.7,0.0,Released,2751700,3104700.0,10000,8.5,2903,3163,Oil-Based Mud,PAD-233,PAD-265,24.49349,53.77783
