JobID,Failure_90d,Field,FormationType,CompletionType,ESP_Model,OilRate_bpd,WaterCut_frac,GasOilRatio_scf_bbl,IntakePressure_psia,DischargePressure_psia,THP_psia,WellheadTemp_C,MotorTemp_C,Vibration_RMS,Power_kW,DriveFrequency_Hz,RunTimeSincePull_days,SandRate_mgL,ScaleInhibitor_ppm,CorrosionInhibitor_ppm,ChokeSize_in,TubingID_in,Fail_Prob_Internal,kW_per_bbl,DP_Margin_psia
ESPJOB-0014919,1,Bu Hasa,Carbonate,Single-Stage,ESP-400,2791.1,0.754,198.0,796.4,2451.6,506.2,86.1,135.7,3.86,360.4,33.43,45.0,28.71,42.2,0.1,1.25,2.375,0.2397,0.1291,1655.2
ESPJOB-0002357,1,Upper Zakum,Sandstone,Single-Stage,ESP-538,3588.2,0.6669,216.5,614.3,3659.3,755.9,68.4,153.0,4.123,504.5,70.0,357.4,10.65,35.6,9.0,0.75,4.5,0.3543,0.1406,3045.0
ESPJOB-0005908,0,Upper Zakum,Sandstone,Single-Stage,ESP-538,1794.2,0.5717,165.0,683.0,3073.5,401.9,75.2,107.4,3.451,228.7,56.65,26.8,49.44,39.9,9.0,0.75,2.375,0.1431,0.1275,2390.5
ESPJOB-0004033,0,Upper Zakum,Sandstone,Smart,ESP-538,2594.1,0.0764,329.3,939.1,3848.4,739.8,75.5,114.1,3.803,279.3,55.74,171.7,59.57,1.5,3.9,0.75,2.875,0.1811,0.1077,2909.3
ESPJOB-0008798,0,Bab,Carbonate,Single-Stage,ESP-538,1272.2,0.3284,348.1,1100.1,3849.5,924.6,52.2,96.4,3.782,193.5,45.79,338.6,12.13,71.7,24.9,1.25,2.375,0.1337,0.1521,2749.4
ESPJOB-0013136,0,Lower Zakum,Carbonate,Multi-Stage,ESP-538,2471.0,0.2817,1044.3,898.7,2936.0,561.3,69.9,108.8,4.555,334.2,54.72,145.0,14.56,18.8,34.4,1.25,3.5,0.1664,0.1352,2037.3
ESPJOB-0010350,0,SARB,Carbonate,Multi-Stage,ESP-562,1701.3,0.4368,675.0,827.6,3488.1,440.1,66.3,107.5,3.418,231.4,45.01,370.3,26.1,48.4,42.1,1.0,2.375,0.2302,0.136,2660.4
ESPJOB-0006260,0,Bu Hasa,Carbonate,Single-Stage,ESP-562,3009.1,0.1764,251.8,529.4,2902.0,571.3,72.8,125.3,4.687,362.7,55.44,323.4,131.57,8.7,16.6,0.75,2.875,0.2675,0.1205,2372.6
ESPJOB-0010464,0,Upper Zakum,Carbonate,Smart,ESP-538,2103.4,0.7263,1173.5,908.0,3153.9,564.6,73.3,113.5,3.014,262.0,42.59,363.7,12.87,64.6,50.2,0.75,4.5,0.1895,0.1246,2245.9
ESPJOB-0009954,0,Bu Hasa,Sandstone,Multi-Stage,ESP-538,1800.8,0.2358,342.9,868.9,3440.2,502.0,54.2,95.4,5.126,259.6,65.48,404.1,81.72,37.6,31.6,1.0,2.875,0.1858,0.1442,2571.3
ESPJOB-0002948,0,SARB,Carbonate,Single-Stage,ESP-400,688.4,0.5052,183.4,1007.1,2515.4,538.7,58.9,89.6,2.985,97.8,56.68,282.8,10.1,4.9,32.5,0.75,3.5,0.0615,0.1421,1508.2
ESPJOB-0015254,0,Bab,Carbonate,Multi-Stage,ESP-538,2296.4,0.8522,123.6,1199.2,3667.7,661.4,62.8,132.0,4.694,298.4,59.46,50.1,6.08,37.2,8.4,0.5,2.875,0.1421,0.13,2468.6
ESPJOB-0000775,0,Fateh,Sandstone,Single-Stage,ESP-562,720.3,0.7308,89.9,662.5,3128.8,453.3,60.3,98.6,3.563,154.8,48.06,69.4,14.41,25.6,12.9,1.0,2.875,0.1516,0.2149,2466.2
ESPJOB-0015824,1,Bab,Sandstone,Single-Stage,ESP-538,2327.5,0.2249,312.1,764.5,2538.5,548.8,68.4,108.1,2.837,251.2,65.86,139.2,68.1,22.5,22.0,0.75,2.875,0.1309,0.1079,1774.0
ESPJOB-0002922,1,Bu Hasa,Carbonate,Multi-Stage,ESP-400,3705.6,0.2102,360.1,629.3,3119.0,700.6,75.2,154.4,3.987,493.7,60.68,57.5,22.59,11.7,23.7,1.0,2.875,0.2135,0.1332,2489.7
ESPJOB-0013202,0,SARB,Carbonate,Single-Stage,ESP-400,2518.5,0.1301,621.3,800.5,2948.9,388.4,74.2,110.7,4.093,261.6,48.42,419.9,20.19,24.7,4.8,1.5,2.875,0.2319,0.1039,2148.5
ESPJOB-0017398,0,Upper Zakum,Carbonate,Single-Stage,ESP-675,2260.8,0.2684,542.2,628.1,3659.0,539.5,80.9,106.0,4.24,304.6,54.5,123.8,97.41,9.5,56.4,1.25,2.875,0.1907,0.1347,3031.0
ESPJOB-0012732,1,SARB,Carbonate,Multi-Stage,ESP-562,3595.8,0.5937,571.0,629.8,4150.5,836.7,75.4,141.9,5.115,497.1,49.57,420.0,3.67,24.9,34.8,1.25,3.5,0.3557,0.1382,3520.7
ESPJOB-0006671,1,Bab,Carbonate,Single-Stage,ESP-400,3420.9,0.6467,188.3,871.5,4217.9,526.3,67.1,141.9,5.313,453.1,46.75,296.7,16.02,36.9,0.4,1.0,4.5,0.311,0.1325,3346.4
ESPJOB-0016688,0,Lower Zakum,Carbonate,Multi-Stage,ESP-562,4396.8,0.3237,174.1,807.7,3717.9,654.6,61.7,161.2,5.81,532.3,50.34,323.7,35.75,17.0,8.8,1.0,2.375,0.3256,0.1211,2910.2
ESPJOB-0017296,0,Lower Zakum,Sandstone,Single-Stage,ESP-562,3279.8,0.2928,383.8,1312.8,3726.1,450.8,78.9,133.1,4.631,436.3,54.29,232.5,6.64,39.0,9.0,0.75,2.875,0.1253,0.133,2413.3
ESPJOB-0014296,0,SARB,Sandstone,Single-Stage,ESP-562,1520.4,0.2865,1352.7,1178.9,2510.3,328.1,62.8,94.5,3.305,199.9,46.06,247.4,9.71,80.7,25.9,0.5,2.375,0.0736,0.1315,1331.4
ESPJOB-0014340,1,Upper Zakum,Carbonate,Multi-Stage,ESP-562,1690.9,0.9795,576.8,948.0,3931.0,520.4,60.1,109.3,3.364,282.1,47.06,276.9,4.98,21.4,1.9,0.75,2.875,0.1764,0.1668,2983.0
ESPJOB-0005292,0,Bab,Sandstone,Single-Stage,ESP-400,2095.6,0.7647,811.0,895.1,2894.2,391.0,64.6,124.5,3.953,312.9,56.03,457.0,4.5,3.8,11.8,0.5,2.875,0.3321,0.1493,1999.1
ESPJOB-0011661,1,Lower Zakum,Carbonate,Multi-Stage,ESP-562,2630.6,0.6144,658.7,895.4,3298.9,510.6,86.3,121.2,4.146,311.6,50.3,466.5,3.99,67.6,2.6,0.75,2.375,0.231,0.1185,2403.5
ESPJOB-0015584,1,Lower Zakum,Carbonate,Single-Stage,ESP-400,2345.1,0.3019,1118.4,793.9,3552.8,812.0,67.2,117.8,2.864,326.1,47.47,160.1,11.88,66.5,17.4,0.5,2.375,0.1943,0.1391,2758.9
ESPJOB-0010916,0,Bu Hasa,Sandstone,Single-Stage,ESP-562,1815.0,0.4605,315.1,594.7,2949.6,726.0,49.1,104.0,4.544,281.2,58.88,325.2,12.2,58.4,23.6,1.0,3.5,0.2954,0.1549,2354.9
ESPJOB-0016961,0,Bu Hasa,Sandstone,Multi-Stage,ESP-400,2690.9,0.4192,195.8,1059.9,3496.6,711.7,68.1,132.2,3.561,370.4,55.81,278.7,37.87,62.7,1.7,0.75,2.875,0.233,0.1377,2436.7
ESPJOB-0005573,1,Upper Zakum,Carbonate,Single-Stage,ESP-400,1230.9,0.8159,281.6,488.5,3437.5,711.7,65.3,92.8,2.498,191.2,58.89,345.8,8.55,19.6,26.0,1.0,2.875,0.2157,0.1553,2949.0
ESPJOB-0007916,1,Bu Hasa,Sandstone,Single-Stage,ESP-538,2596.2,0.4075,737.4,789.0,3496.9,488.8,67.1,134.1,2.737,347.9,61.73,39.4,14.3,33.7,3.2,1.0,2.875,0.1966,0.134,2707.9
ESPJOB-0003744,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,1834.6,0.1831,757.1,698.8,3222.2,482.3,63.4,121.6,2.813,270.7,44.55,406.2,14.7,23.8,24.9,0.75,4.5,0.1922,0.1476,2523.4
ESPJOB-0014123,0,Bab,Carbonate,Single-Stage,ESP-562,2710.1,0.1511,808.4,777.7,2752.9,594.1,63.2,109.2,3.977,383.1,63.12,171.4,45.41,7.3,36.1,0.75,3.5,0.0984,0.1414,1975.1
ESPJOB-0015422,0,Upper Zakum,Carbonate,Single-Stage,ESP-675,2071.4,0.585,635.3,728.9,3579.8,881.3,75.0,108.4,3.208,342.5,50.68,83.6,8.92,1.4,19.4,1.0,3.5,0.168,0.1653,2850.9
ESPJOB-0017522,0,Fateh,Carbonate,Single-Stage,ESP-562,1771.8,0.3013,440.0,1201.3,3634.9,444.1,55.9,106.7,4.085,254.3,65.71,244.6,24.5,73.1,32.1,0.5,2.875,0.0984,0.1435,2433.6
ESPJOB-0010566,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,2437.1,0.7127,177.3,981.7,3350.9,486.3,69.6,125.4,4.966,325.0,70.0,147.8,31.82,32.7,24.0,0.75,4.5,0.1865,0.1333,2369.2
ESPJOB-0011348,0,Bu Hasa,Sandstone,Multi-Stage,ESP-400,1908.6,0.1797,1253.4,910.4,3789.8,590.6,77.5,101.8,6.261,280.9,66.35,281.8,10.99,32.2,0.4,0.75,2.875,0.2386,0.1472,2879.4
ESPJOB-0019221,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,2787.3,0.8209,297.6,798.7,3882.7,797.8,74.4,130.6,4.93,326.9,53.47,54.3,17.62,63.5,53.3,0.5,3.5,0.2383,0.1173,3084.0
ESPJOB-0019612,0,Lower Zakum,Carbonate,Single-Stage,ESP-562,2021.9,0.8155,409.7,783.6,2849.6,529.8,83.9,132.6,4.896,275.5,58.46,20.0,125.45,3.3,51.8,1.0,3.5,0.3299,0.1363,2066.1
ESPJOB-0013357,0,Bu Hasa,Sandstone,Multi-Stage,ESP-400,2368.1,0.0523,128.4,887.9,3786.9,501.2,48.4,108.6,2.889,337.5,56.04,118.4,10.43,26.8,57.7,1.5,2.375,0.0354,0.1425,2899.0
ESPJOB-0013091,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2337.2,0.4161,472.0,800.1,3027.4,430.7,76.4,115.1,4.514,379.9,66.21,261.0,13.7,40.1,37.5,1.0,2.875,0.2069,0.1625,2227.4
ESPJOB-0002966,1,Upper Zakum,Sandstone,Single-Stage,ESP-400,1787.8,0.0,767.4,834.3,3524.3,851.8,88.0,96.7,4.164,263.1,56.28,434.2,21.42,59.7,4.9,1.25,2.375,0.1559,0.1472,2690.0
ESPJOB-0016305,0,Bu Hasa,Shale,Multi-Stage,ESP-538,3506.3,0.4754,238.4,973.7,3733.1,801.8,82.8,136.0,4.702,396.9,61.55,197.7,13.2,37.8,27.0,0.75,2.375,0.2187,0.1132,2759.5
ESPJOB-0000726,0,Upper Zakum,Sandstone,Single-Stage,ESP-562,4769.4,0.5592,313.0,915.6,4115.2,701.7,70.8,155.5,6.118,618.4,57.78,92.0,5.36,71.8,16.8,0.75,3.5,0.267,0.1297,3199.6
ESPJOB-0016481,0,Lower Zakum,Shale,Single-Stage,ESP-675,2368.9,0.0438,747.2,846.1,3583.8,449.0,77.9,105.3,4.393,303.9,52.07,335.5,7.33,11.7,20.6,1.0,2.375,0.1384,0.1283,2737.7
ESPJOB-0003656,0,Lower Zakum,Carbonate,Multi-Stage,ESP-400,3337.2,0.0,1185.0,954.0,3111.2,519.3,75.2,138.1,4.654,415.8,70.0,591.4,4.08,27.6,5.0,0.75,2.875,0.1937,0.1246,2157.2
ESPJOB-0005317,0,Bab,Sandstone,Single-Stage,ESP-400,2880.8,0.585,133.0,1083.2,4076.1,676.4,70.8,130.4,4.42,421.7,52.3,119.5,39.36,7.0,14.6,1.0,2.875,0.3797,0.1464,2992.9
ESPJOB-0011872,0,Upper Zakum,Shale,Multi-Stage,ESP-675,2885.2,0.4611,527.4,1193.9,2878.3,700.2,95.7,134.4,5.25,343.9,60.28,776.6,21.28,0.4,0.1,1.25,3.5,0.3273,0.1192,1684.4
ESPJOB-0015556,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2006.1,0.3848,85.4,667.0,3201.1,516.5,76.9,113.5,3.084,315.2,53.71,480.1,14.01,6.6,18.4,1.0,3.5,0.1567,0.1571,2534.1
ESPJOB-0002711,0,Upper Zakum,Sandstone,Multi-Stage,ESP-538,2581.8,0.5806,425.3,1125.8,2865.1,653.7,44.7,129.5,4.941,357.2,53.25,53.3,12.05,5.5,27.9,0.75,2.875,0.2332,0.1383,1739.3
ESPJOB-0002686,0,SARB,Carbonate,Smart,ESP-675,3692.7,0.2705,484.9,978.9,4036.7,748.7,91.1,155.2,4.233,515.9,56.37,582.3,178.17,0.5,11.6,1.25,2.375,0.5947,0.1397,3057.7
ESPJOB-0015375,0,Fateh,Carbonate,Single-Stage,ESP-400,2374.2,0.6642,480.7,200.0,3702.2,635.1,74.2,127.7,3.411,319.1,57.81,265.6,24.32,30.8,28.0,0.75,2.875,0.5063,0.1344,3502.2
ESPJOB-0019451,0,Lower Zakum,Shale,Single-Stage,ESP-400,2577.3,0.3519,224.2,846.5,2967.1,501.6,69.1,123.0,4.049,347.1,43.99,127.1,11.99,42.3,4.5,1.25,2.875,0.1202,0.1347,2120.7
ESPJOB-0001318,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,1784.3,0.5161,629.1,1305.0,3511.2,716.2,62.0,102.8,3.619,194.3,52.44,259.8,10.93,15.5,11.4,0.75,2.875,0.184,0.1089,2206.2
ESPJOB-0000789,0,Bab,Carbonate,Multi-Stage,ESP-400,2224.3,0.4426,349.8,811.9,3030.5,576.8,67.8,115.2,4.475,359.6,52.16,90.5,7.82,74.9,28.2,0.75,2.375,0.1529,0.1617,2218.6
ESPJOB-0018673,0,Bab,Carbonate,Multi-Stage,ESP-538,3763.2,0.1045,517.8,728.4,3325.4,648.5,73.7,143.0,4.558,505.1,61.81,293.9,17.37,37.6,12.3,0.75,2.875,0.2469,0.1342,2597.0
ESPJOB-0008206,0,Lower Zakum,Sandstone,Smart,ESP-538,2976.8,0.5175,490.0,760.2,2694.9,448.2,78.9,132.8,4.342,313.3,54.0,16.4,16.04,17.7,14.7,1.0,2.375,0.1432,0.1053,1934.7
ESPJOB-0011297,1,Upper Zakum,Carbonate,Multi-Stage,ESP-675,3680.9,0.3094,219.2,1048.5,3743.6,932.8,73.5,147.0,5.502,518.7,70.0,211.3,42.35,48.8,14.5,0.5,2.875,0.2572,0.1409,2695.1
ESPJOB-0001992,0,Fateh,Shale,Single-Stage,ESP-538,2853.5,0.2923,251.9,839.1,3077.9,544.2,73.1,128.4,6.2,374.8,65.83,291.2,26.23,23.7,21.9,1.0,2.375,0.3669,0.1314,2238.8
ESPJOB-0001681,1,Bab,Carbonate,Multi-Stage,ESP-562,2287.5,0.5176,227.5,782.9,3411.6,707.2,79.3,117.4,4.024,367.2,59.26,212.6,6.84,61.9,8.5,1.0,2.875,0.218,0.1605,2628.6
ESPJOB-0001564,0,Bu Hasa,Carbonate,Single-Stage,ESP-562,966.9,0.2856,548.9,835.5,2540.8,627.8,80.0,72.1,2.169,120.2,59.17,512.0,22.46,59.1,6.5,1.0,2.875,0.0436,0.1243,1705.4
ESPJOB-0017029,0,SARB,Carbonate,Single-Stage,ESP-538,2289.9,0.2697,576.2,1086.6,3403.8,668.2,69.9,110.4,3.895,284.3,48.98,93.8,85.12,2.9,17.5,1.5,2.375,0.201,0.1241,2317.2
ESPJOB-0017255,1,Lower Zakum,Carbonate,Single-Stage,ESP-400,3870.9,0.6239,260.8,863.1,3922.4,490.4,87.3,156.0,5.712,483.1,66.53,6.5,15.22,11.7,0.8,1.25,2.375,0.2062,0.1248,3059.4
ESPJOB-0010306,0,Lower Zakum,Shale,Single-Stage,ESP-538,1632.3,0.5232,1042.5,870.7,3147.2,566.0,70.3,106.2,5.552,261.8,51.59,66.5,9.62,6.9,6.3,0.75,3.5,0.4241,0.1604,2276.6
ESPJOB-0003790,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,3871.3,0.7865,760.8,1037.6,3936.2,697.7,85.4,153.3,3.269,453.8,51.79,479.9,7.24,22.4,25.0,0.75,3.5,0.3419,0.1172,2898.6
ESPJOB-0012370,0,Lower Zakum,Carbonate,Smart,ESP-538,3136.3,0.4646,669.7,914.7,3449.6,444.3,87.2,133.1,4.299,394.3,55.67,128.0,51.31,22.8,34.6,1.25,2.375,0.3626,0.1257,2534.9
ESPJOB-0019666,1,Bab,Carbonate,Single-Stage,ESP-675,1616.2,0.8208,175.2,881.4,4443.2,562.7,90.1,125.1,3.537,277.9,44.03,342.3,12.25,0.7,44.2,1.0,2.375,0.2515,0.172,3561.8
ESPJOB-0006630,0,Bu Hasa,Sandstone,Single-Stage,ESP-538,3801.9,0.3535,698.0,894.5,3309.7,406.8,68.5,146.5,6.014,516.5,65.22,79.6,23.54,59.2,11.0,1.0,4.5,0.1973,0.1358,2415.1
ESPJOB-0000279,0,Upper Zakum,Sandstone,Single-Stage,ESP-675,2073.0,0.4042,379.2,873.7,3746.3,564.4,62.9,113.0,3.127,323.7,38.12,61.4,7.87,34.8,37.9,0.75,2.875,0.1084,0.1561,2872.6
ESPJOB-0001963,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2574.8,0.8048,126.1,1028.4,4167.1,734.5,78.5,134.5,6.307,393.0,61.26,52.0,21.99,6.0,55.4,0.75,3.5,0.2507,0.1526,3138.7
ESPJOB-0017738,0,Bab,Carbonate,Single-Stage,ESP-538,1746.6,0.7514,595.0,722.5,2570.5,580.7,76.8,113.9,2.713,198.0,55.48,348.6,21.24,42.1,27.3,1.0,3.5,0.1891,0.1133,1848.0
ESPJOB-0009058,0,Fateh,Shale,Single-Stage,ESP-675,1379.8,0.3369,524.5,759.4,3574.4,475.5,63.3,95.8,2.6,254.0,44.29,406.8,14.1,23.5,20.7,1.0,4.5,0.2138,0.1841,2815.0
ESPJOB-0000958,0,Lower Zakum,Shale,Smart,ESP-400,1203.0,0.6651,381.8,576.6,3232.0,477.1,72.2,100.4,5.478,201.2,40.76,245.9,43.89,33.3,38.2,1.0,2.875,0.3912,0.1673,2655.4
ESPJOB-0002078,1,Bu Hasa,Carbonate,Multi-Stage,ESP-538,1900.0,0.8832,394.2,1039.3,3404.5,758.5,76.6,131.7,4.286,280.5,57.87,19.7,37.34,16.1,35.5,1.25,2.375,0.4113,0.1476,2365.2
ESPJOB-0007251,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,1854.9,0.3186,716.4,1046.8,3218.3,389.6,74.9,105.6,3.842,245.3,60.39,441.1,10.68,108.0,23.0,0.75,2.875,0.1131,0.1322,2171.5
ESPJOB-0017528,0,Upper Zakum,Carbonate,Multi-Stage,ESP-675,3145.5,0.3579,425.8,745.8,3691.9,850.6,74.6,115.3,3.199,406.0,54.51,98.3,8.34,40.5,23.2,1.25,2.375,0.1046,0.1291,2946.1
ESPJOB-0004072,1,Bab,Sandstone,Single-Stage,ESP-562,2840.4,0.5966,486.4,526.5,2903.1,473.5,88.6,125.8,5.056,377.9,59.83,407.3,25.76,3.3,9.5,1.25,3.5,0.4535,0.1331,2376.6
ESPJOB-0014301,0,Fateh,Carbonate,Multi-Stage,ESP-538,3537.4,0.4436,359.8,815.2,3534.4,596.6,67.0,140.4,3.439,451.6,66.55,309.5,7.78,27.6,52.3,0.5,4.5,0.1184,0.1277,2719.2
ESPJOB-0002845,0,Bab,Carbonate,Single-Stage,ESP-562,935.2,0.3505,160.2,551.7,2283.2,514.6,73.8,94.8,,188.5,46.48,261.3,24.26,25.4,9.4,1.0,2.875,0.1673,0.2015,1731.5
ESPJOB-0004938,0,Lower Zakum,Carbonate,Single-Stage,ESP-562,1809.3,0.2655,324.8,980.3,3219.2,792.4,79.4,114.4,2.695,225.0,70.0,278.7,9.18,62.0,22.0,1.25,3.5,0.079,0.1244,2238.9
ESPJOB-0014083,1,Upper Zakum,Carbonate,Single-Stage,ESP-538,2163.1,0.5034,642.4,893.2,4015.1,483.6,80.7,113.8,4.281,330.6,61.23,216.5,16.87,36.0,22.4,1.0,4.5,0.294,0.1528,3121.9
ESPJOB-0011325,0,Bab,Carbonate,Single-Stage,ESP-562,1786.0,0.4461,608.2,984.3,3478.3,648.6,76.0,104.2,3.444,241.0,47.63,575.7,7.15,40.6,30.5,0.75,2.875,0.1952,0.135,2494.0
ESPJOB-0000244,0,Fateh,Sandstone,Single-Stage,ESP-400,3360.5,0.3819,265.7,816.1,3585.8,516.2,65.3,124.5,3.87,385.1,47.81,293.0,60.28,21.5,14.8,0.75,2.875,0.1771,0.1146,2769.7
ESPJOB-0003658,0,Upper Zakum,Sandstone,Multi-Stage,ESP-562,1601.9,0.2976,498.1,949.6,3752.2,903.4,69.6,95.9,3.028,205.9,54.33,210.9,53.41,37.9,13.0,0.75,2.875,0.2362,0.1286,2802.6
ESPJOB-0017432,0,SARB,Sandstone,Single-Stage,ESP-562,3388.4,0.4173,496.8,833.6,3182.1,698.9,68.8,160.3,4.806,484.2,70.0,504.8,7.11,44.2,22.2,0.75,3.5,0.3362,0.1429,2348.5
ESPJOB-0011168,1,Bab,Carbonate,Single-Stage,ESP-675,1558.0,0.2865,234.7,679.4,3423.4,845.3,86.3,88.5,5.158,237.7,49.21,483.3,15.22,49.5,14.6,0.75,3.5,0.1353,0.1526,2744.0
ESPJOB-0015456,0,Upper Zakum,Sandstone,Single-Stage,ESP-538,1776.0,0.422,292.8,1011.0,3227.5,665.5,66.4,96.7,3.78,253.2,63.41,171.9,47.84,22.0,3.2,0.5,3.5,0.1119,0.1426,2216.5
ESPJOB-0016011,0,SARB,Sandstone,Multi-Stage,ESP-562,3693.8,0.6393,1041.8,1171.0,3843.9,479.8,90.4,151.9,4.834,497.4,62.85,235.7,17.95,11.2,17.9,1.25,3.5,0.3107,0.1347,2673.0
ESPJOB-0015966,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,1810.3,0.6133,1176.6,1047.5,2294.4,358.1,68.0,128.2,2.494,260.1,58.23,91.7,15.95,49.4,14.6,0.5,3.5,0.1154,0.1437,1246.9
ESPJOB-0010457,0,Lower Zakum,Sandstone,Multi-Stage,ESP-562,3284.0,0.185,390.4,846.7,3453.2,483.9,72.7,128.9,4.695,447.6,65.0,288.2,22.04,3.2,13.8,0.5,2.875,0.2751,0.1363,2606.5
ESPJOB-0013221,0,Bab,Carbonate,Single-Stage,ESP-400,1351.4,0.0,359.3,582.6,3198.2,439.5,62.8,83.7,3.378,242.0,55.12,400.4,4.7,54.8,25.8,1.25,2.875,0.0648,0.1791,2615.6
ESPJOB-0008900,0,Fateh,Carbonate,Single-Stage,ESP-538,2199.8,0.2193,838.1,1221.3,4107.1,595.6,72.2,95.9,3.538,324.3,55.72,250.8,4.68,47.6,44.2,0.5,2.875,0.0993,0.1474,2885.9
ESPJOB-0018262,0,Bu Hasa,Carbonate,Single-Stage,ESP-562,1936.7,0.2825,332.0,594.4,4031.8,988.7,88.7,96.4,2.912,313.6,59.46,102.8,55.17,49.1,23.3,1.25,2.875,0.1786,0.1619,3437.4
ESPJOB-0006682,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,4243.1,0.1443,301.6,847.1,2704.1,423.4,80.6,159.4,4.235,563.2,64.65,395.4,11.33,65.1,47.9,0.75,2.875,0.1133,0.1327,1857.0
ESPJOB-0017852,0,SARB,Shale,Single-Stage,ESP-562,50.0,0.6684,252.1,913.6,2762.5,608.5,74.9,81.7,3.6,30.0,53.45,178.6,52.47,28.7,18.0,0.75,2.875,0.6448,0.6,1849.0
ESPJOB-0009156,0,Fateh,Carbonate,Single-Stage,ESP-538,1724.9,0.649,318.0,1035.7,4041.6,779.7,63.6,107.6,4.298,303.1,53.2,71.4,21.36,42.7,1.0,1.0,2.375,0.2635,0.1757,3006.0
ESPJOB-0012608,1,Bu Hasa,Sandstone,Smart,ESP-400,3570.2,0.7662,483.6,698.4,3787.5,598.8,80.6,151.9,5.698,436.2,59.2,305.0,7.09,6.8,25.8,1.0,4.5,0.2904,0.1222,3089.1
ESPJOB-0003965,0,SARB,Sandstone,Single-Stage,ESP-538,3055.0,0.3102,238.6,486.1,2972.7,599.3,62.4,163.49455693238005,,405.5,55.45,473.6,3.73,14.3,17.8,1.0,3.5,0.176,0.1327,2486.6
ESPJOB-0006887,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,3119.8,0.3175,637.8,596.3,3198.7,774.1,78.2,128.7,5.437,444.5,54.39,167.7,11.11,56.9,35.4,1.0,3.5,0.3745,0.1425,2602.4
ESPJOB-0003328,0,Bab,Sandstone,Multi-Stage,ESP-400,2567.2,0.0442,552.0,629.0,2364.7,509.1,91.0,106.1,2.829,337.4,61.47,336.5,11.74,42.2,20.3,1.0,2.875,0.0727,0.1314,1735.6
ESPJOB-0001640,0,Bu Hasa,Sandstone,Multi-Stage,ESP-400,2797.8,0.6583,392.0,1020.9,3808.1,812.0,71.3,129.2,4.03,425.2,70.0,416.6,5.65,8.1,12.8,0.75,2.375,0.3793,0.152,2787.2
ESPJOB-0002597,0,Bu Hasa,Shale,Single-Stage,ESP-400,2896.5,0.5994,1317.8,568.9,1611.0,258.8,69.4,141.9,3.364,271.1,53.89,151.6,9.8,44.0,13.0,1.0,3.5,0.2072,0.0936,1042.0
ESPJOB-0012959,0,Lower Zakum,Carbonate,Multi-Stage,ESP-675,3436.3,0.4651,231.9,425.7,2821.6,543.2,76.7,156.0,3.718,403.3,66.96,299.7,16.86,6.7,12.0,1.5,2.875,0.2941,0.1174,2395.9
ESPJOB-0007647,1,SARB,Carbonate,Single-Stage,ESP-538,3296.5,0.4708,229.0,950.1,3796.7,803.5,64.9,134.4,4.518,474.7,53.61,334.4,12.4,26.4,32.4,1.25,2.375,0.2643,0.144,2846.6
ESPJOB-0018250,0,Fateh,Sandstone,Multi-Stage,ESP-538,2558.7,0.4154,204.3,1446.4,3769.6,559.4,72.0,118.9,5.177,391.3,52.46,402.0,11.0,75.8,1.8,1.0,3.5,0.1165,0.1529,2323.2
ESPJOB-0005770,0,Upper Zakum,Sandstone,Smart,ESP-538,3815.2,0.3892,553.4,663.1,2156.3,303.6,71.7,137.3,5.031,456.7,60.48,74.6,7.8,60.9,35.5,0.75,4.5,0.0701,0.1197,1493.1
ESPJOB-0001618,0,SARB,Carbonate,Multi-Stage,ESP-538,2007.2,0.7122,223.5,290.8,1987.2,328.0,62.8,103.2,6.291,247.6,56.34,495.2,13.48,56.2,11.3,0.75,3.5,0.1544,0.1233,1696.4
ESPJOB-0018311,1,Upper Zakum,Sandstone,Single-Stage,ESP-400,2612.9,0.4391,399.8,791.6,3224.8,559.0,92.0,123.4,4.811,346.7,55.53,131.7,12.37,29.1,2.6,1.0,4.5,0.232,0.1327,2433.2
ESPJOB-0010564,0,Upper Zakum,Carbonate,Multi-Stage,ESP-675,3390.7,0.2674,130.4,970.6,3487.6,565.5,58.2,129.0,4.596,481.7,56.42,32.4,23.01,30.8,34.4,0.5,3.5,0.0435,0.1421,2516.9
ESPJOB-0004955,0,Upper Zakum,Shale,Multi-Stage,ESP-675,2675.8,0.3036,669.8,774.3,2875.8,586.0,67.3,104.6,3.034,406.5,70.0,439.1,2.02,32.1,41.3,0.75,2.875,0.0909,0.1519,2101.6
ESPJOB-0013560,0,Bab,Sandstone,Multi-Stage,ESP-562,3497.7,0.4932,303.3,639.9,3259.0,429.0,90.8,132.7,3.55,434.1,56.23,336.8,12.12,64.8,26.4,0.75,2.875,0.1117,0.1241,2619.1
